corruption,severity,raw_auc,raw_ece,raw_rho,raw_rho_pval,ts_auc,ts_ece,ts_rho,ts_rho_pval,qcts_auc,qcts_ece,qcts_rho,qcts_rho_pval,n
gaussian_blur,1,0.6795138888888889,0.285906675135096,-0.008667214154659795,0.8811617479596574,0.6795138888888889,0.2879273600627979,-0.008667214154659795,0.8811617479596574,0.6798611111111111,0.28542489315072694,-0.017457985333830917,0.7633063789829461,300
gaussian_blur,2,0.7345833333333334,0.3224624380966028,0.012949709513217018,0.8232486767246114,0.7345833333333334,0.31824070082356537,0.012949709513217018,0.8232486767246114,0.7347222222222222,0.32069912631064657,0.0010055675106362641,0.9861619969410157,300
gaussian_blur,3,0.7263888888888889,0.3103668136894703,0.019054004308723657,0.7423997424301882,0.7263888888888889,0.3066076887647311,0.019054004308723657,0.7423997424301882,0.7263194444444444,0.30889720976352697,0.0108781293288742,0.8511638001906647,300
gaussian_blur,4,0.7215972222222222,0.2883262314647437,-0.013140378446725508,0.8206899453472014,0.7215972222222222,0.2897637727856636,-0.013140378446725508,0.8206899453472014,0.7216666666666667,0.288228899538517,-0.020796025019414854,0.719794980742396,300
gaussian_blur,5,0.696875,0.25818272133668263,-0.03796422913029114,0.5124350286273124,0.696875,0.2661600672701995,-0.03796422913029114,0.5124350286273124,0.6968749999999999,0.260571868494153,-0.04612854841720069,0.4259981472528682,300
spatter,1,0.6577083333333333,0.2030043333893021,-0.12362680311869671,0.03230971525348234,0.6577083333333333,0.2171656250705322,-0.12362680311869671,0.03230971525348234,0.6583333333333333,0.20563122914483153,-0.13530605308311647,0.01904863627273051,300
spatter,2,0.632361111111111,0.30260225996375084,0.06167606659325482,0.2869595678860315,0.632361111111111,0.3015751117964586,0.06167606659325482,0.2869595678860315,0.6324305555555555,0.3016518099109332,0.051259498307384264,0.3763098949216964,300
spatter,3,0.5618055555555556,0.3010467181106409,-0.12733351385403657,0.027435991753217853,0.5618055555555556,0.29986037492752077,-0.12733351385403657,0.027435991753217853,0.5617361111111112,0.3004158398260673,-0.13645274854412398,0.018047856410746545,300
spatter,4,0.5084722222222221,0.17543823542694253,-0.1766638781150488,0.0021310980049016135,0.5084722222222221,0.16641335388024647,-0.1766638781150488,0.0021310980049016135,0.5098611111111111,0.1674492991094788,-0.18793512322874412,0.0010726860881469199,300
spatter,5,0.48923611111111115,0.1401646544908484,-0.11627627128459378,0.04417912353596754,0.48923611111111115,0.15552774553497628,-0.11627627128459378,0.04417912353596754,0.49,0.14178860455751416,-0.12805063349090356,0.026569792877777568,300
saturate,1,0.6257638888888889,0.1477706731731693,-0.1109255410036877,0.05495996089672584,0.6257638888888889,0.1710352977986137,-0.1109255410036877,0.05495996089672584,0.6265277777777778,0.1528883754213651,-0.12152188920471954,0.03539267203204442,300
saturate,2,0.645625,0.13025783603390056,-0.10170032021494887,0.07862675245841311,0.645625,0.15725562807172538,-0.10170032021494887,0.07862675245841311,0.6466666666666667,0.14292502256731193,-0.11193955305916467,0.052764014226136115,300
saturate,3,0.6164583333333333,0.24865078312655292,-0.07818204060872866,0.1768339872054609,0.6164583333333333,0.2569672989969452,-0.07818204060872866,0.1768339872054609,0.6165277777777778,0.25234971106052395,-0.0883326057321171,0.12686947823408673,300
saturate,4,0.5759722222222223,0.2645559746523698,-0.051052829183651297,0.3782397857134142,0.5759722222222223,0.266593378285567,-0.051052829183651297,0.3782397857134142,0.5761111111111112,0.2615402729809284,-0.061892291386149656,0.28527005435992003,300
saturate,5,0.5693055555555555,0.2675728157659371,-0.04273739698906602,0.46083037071547817,0.5693055555555555,0.27139337047934536,-0.04273739698906602,0.46083037071547817,0.5693055555555555,0.2662489216774702,-0.05422197797242119,0.34931425665332727,300
