bb_idx,MT_MHCnuggets,WT_MHCnuggets
3801,-28801.68,-28449.1
3802,-2616.79,-2604.94
3803,-8395.33,-7539.17
3804,-6062.02,-6067.01
3805,-22294.62,-24606.02
3806,-16395.17,-16889.83
3807,-37023.39,-36390.47
3808,-6029.01,-6026.27
3809,-8573.74,-6647.96
3810,-10377.39,-8389.08
3811,-36872.71,-35825.14
3812,-5814.61,-6019.37
3813,-2024.92,-2048.38
3814,-22527.49,-21911.44
3815,-40203.98,-31977.29
3816,-5935.52,-5940.37
3817,-41250.81,-42673.15
3818,-5933.21,-9831.93
3819,-29768.8,-36231.52
3820,-6028.63,-6026.58
3821,-29144.27,-37491.88
3822,-9085.58,-6104.46
3823,-39744.38,-39333.66
3824,-5995.29,-6003.81
3825,-28218.24,-28721.23
3826,-10794.66,-12750.55
3827,-39313.71,-38768.59
3828,-6002.6,-5988.77
3829,-29825.43,-36122.56
3830,-10747.57,-8002.92
3831,-40171.29,-40134.78
3832,-6062.26,-6067.91
3833,-23452.01,-25750.03
3834,-3862.53,-5987.76
3835,-38874.56,-38811.18
3836,-5994.4,-5982.37
3837,-30208.04,-33810.0
3838,-9834.08,-8048.45
3839,-39247.08,-39324.06
3840,-6014.2,-6015.36
3841,-25640.1,-20647.05
3842,-9383.05,-10638.7
3843,-39412.25,-39359.63
3844,-5996.26,-5984.71
3845,-10282.15,-11145.09
3846,-15692.64,-13742.98
3847,-38643.89,-39039.84
3848,-6056.82,-6056.17
3849,-13409.76,-9783.64
3850,-15959.3,-15832.17
3851,-27799.58,-22766.96
3852,-6014.12,-6035.65
3853,-22619.98,-24601.56
3854,-10444.06,-8939.84
3855,-343.38,-151.35
3856,-6057.05,-6073.18
3857,-28511.42,-30892.08
3858,-10838.21,-11801.07
3859,-30133.83,-37578.06
3860,-6021.41,-6029.6
3861,-3006.52,-14000.34
3862,-18432.87,-17747.08
3863,-36933.9,-36637.21
3864,-6029.96,-6030.25
3865,-17221.06,-19366.37
3866,-8670.04,-8038.42
3867,-38574.0,-38189.13
3868,-5812.41,-5802.87
3869,-26892.71,-17171.32
3870,-10256.38,-12343.3
3871,-39028.84,-39326.07
3872,-5871.19,-5888.1
3873,-31920.97,-25903.83
3874,-11774.14,-12121.48
3875,-23878.37,-28148.21
3876,-6060.49,-6065.04
3877,-19888.46,-14129.92
3878,-18562.41,-20369.6
3879,-7730.73,-7820.88
3880,-6040.14,-6030.99
3881,-35232.33,-36518.82
3882,-8522.66,-13140.99
3883,-38609.84,-38789.68
3884,-6018.49,-6028.2
3885,-18265.08,-27090.18
3886,-4799.97,-8125.91
3887,-37261.95,-35698.15
3888,-5549.84,-5841.15
3889,-24603.6,-25942.74
3890,-12095.28,-14278.17
3891,-36021.93,-36428.82
3892,-5964.25,-5967.41
3893,-10851.99,-5354.85
3894,-14116.08,-2860.07
3895,-39192.21,-37980.76
3896,-6066.78,-5817.16
3897,-35819.42,-32990.63
3898,-19244.06,-15198.18
3899,-40059.67,-39835.34
3900,-5999.78,-6025.53
3901,-38971.94,-16914.52
3902,-17581.83,-14895.83
3903,-38687.88,-38903.09
3904,-6011.84,-5956.81
3905,-35399.41,-5560.5
3906,-11123.23,-15556.04
3907,-38241.46,-39063.22
3908,-5831.01,-5823.67
3909,-19626.17,-11098.9
3910,-8192.43,-7574.03
3911,-36498.13,-37360.91
3912,-6079.96,-6051.71
3913,-22971.98,-6676.49
3914,-14588.6,-12962.47
3915,-34629.59,-36001.67
3916,-6035.03,-6036.1
3917,-1842.09,-857.29
3918,-20244.03,-18597.58
3919,-45.6,-106.53
3920,-6042.2,-6031.1
3921,-25838.96,-13511.43
3922,-13631.7,-11178.94
3923,-36493.74,-37510.94
3924,-6040.39,-6050.02
3925,-36496.98,-27711.72
3926,-12731.46,-11845.34
3927,-38802.68,-37923.29
3928,-5937.38,-5825.94
3929,-28314.97,-23954.93
3930,-5578.64,-5613.33
3931,-30478.13,-28448.63
3932,-28064.09,-29789.78
3933,-5612.09,-5604.95
3934,-33188.04,-33798.91
3935,-28537.06,-30400.65
3936,-5607.74,-5607.52
3937,-29794.85,-28384.66
3938,-20716.54,-22511.44
3939,-1542.55,-4701.55
3940,-13206.84,-16179.7
3941,-11843.07,-15351.85
3942,-5624.89,-5625.19
3943,-20679.51,-20617.22
3944,-29189.36,-28273.05
3945,-5574.58,-5574.02
3946,-31239.49,-32365.31
3947,-28337.75,-24997.22
3948,-5565.87,-5572.57
3949,-28922.63,-30266.49
3950,-29642.85,-24696.53
3951,-5616.96,-5617.66
3952,-31331.12,-32075.41
3953,-28156.93,-23364.66
3954,-5593.45,-5595.27
3955,-29251.94,-27554.47
3956,-28739.73,-25774.45
3957,-5605.62,-5725.58
3958,-20750.47,-24366.24
3959,-2840.41,-13397.05
3960,-5625.16,-5619.45
3961,-20669.66,-28626.91
3962,-19423.2,-23818.85
3963,-5475.18,-5583.3
3964,-17215.08,-20666.83
3965,-12262.82,-13519.38
3966,-5619.44,-5604.46
3967,-11376.54,-16031.45
3968,-14478.5,-15354.71
3969,-5632.41,-5630.62
3970,-8313.06,-12252.06
3971,-327.18,-199.44
3972,-5638.36,-5647.85
3973,-15070.41,-20578.09
3974,-13678.85,-15394.32
3975,-5008.47,-5214.4
3976,-16655.49,-20149.61
3977,-24537.07,-25513.94
3978,-5579.96,-5582.97
3979,-13933.45,-14816.61
3980,-24960.09,-25643.04
3981,-5587.49,-5604.67
3982,-17766.71,-17688.7
3983,-19908.0,-17377.69
3984,-5601.09,-5607.18
3985,-19880.32,-27279.63
3986,-17769.33,-27459.39
3987,-5590.95,-5585.39
3988,-17539.12,-18711.71
3989,-24223.53,-27474.33
3990,-5598.66,-5598.82
3991,-8624.11,-11796.87
3992,-7917.66,-8542.28
3993,-5596.41,-5595.74
3994,-14768.98,-16560.32
3995,-8244.99,-8193.69
3996,-5588.08,-5589.22
3997,-4893.12,-4248.8
3998,-7885.35,-10439.88
3999,-5511.71,-5530.69
4000,-6472.97,-6678.22
4001,-14501.28,-17815.29
4002,-5593.27,-5591.52
4003,-13325.86,-13884.96
4004,-22417.63,-23168.62
4005,-5618.78,-5617.37
4006,-13215.62,-11415.56
4007,-12446.09,-15361.78
4008,-5611.8,-5609.49
4009,-17331.58,-16871.94
4010,-19781.61,-21476.03
4011,-5599.06,-5611.76
4012,-13790.23,-18260.02
4013,-26692.31,-29362.82
4014,-5611.6,-5621.7
4015,-22113.61,-27347.72
4016,-31705.58,-33246.09
4017,-5607.81,-5614.07
4018,-11027.14,-8599.85
4019,-30281.84,-28939.36
4020,-5623.98,-5627.98
4021,-28270.73,-26723.49
4022,-32424.33,-30419.68
4023,-5577.7,-5582.26
4024,-28929.05,-27229.85
4025,-29644.07,-27278.74
4026,-5631.64,-5631.19
4027,-31902.57,-29599.96
4028,-32648.6,-31243.67
4029,-5582.51,-5584.94
4030,-18009.9,-13925.69
4031,-5637.91,-16265.23
4032,-5604.25,-5600.98
4033,-19697.59,-16334.35
4034,-110.54,-13858.16
4035,-5603.63,-5599.33
4036,-26744.64,-18155.81
4037,-13190.07,-24571.02
4038,-5605.2,-5591.64
4039,-29435.06,-29935.54
4040,-24809.26,-16489.17
4041,-5588.41,-5551.39
4042,-27215.76,-24614.7
4043,-25832.15,-22765.78
4044,-5604.02,-5637.04
4045,-24117.24,-27252.57
4046,-18146.59,-19017.45
4047,-5573.87,-5575.83
4048,-27903.93,-29812.88
4049,-29977.09,-29245.65
4050,-5618.62,-5617.27
4051,-31622.92,-32839.04
4052,-28761.96,-29694.88
4053,-5380.57,-5573.35
4054,-30463.25,-31982.3
4055,-25266.01,-27429.08
4056,-5648.0,-5675.71
4057,-29796.75,-32139.47
4058,-23684.65,-25369.95
4059,-5612.39,-5611.85
4060,-27524.37,-29736.16
4061,-24965.96,-26828.59
4062,-5595.12,-5589.67
4063,-19653.32,-20422.71
4064,-17886.09,-21374.2
4065,-5604.07,-5580.79
4066,-28695.06,-28712.42
4067,-19047.14,-17843.73
4068,-5595.8,-5612.15
4069,-19661.75,-24761.06
4070,-8583.41,-13261.91
4071,-5601.81,-5604.0
4072,-26388.16,-25904.71
4073,-18813.56,-16105.63
4074,-5615.24,-5609.93
4075,-26495.85,-28610.54
4076,-30056.16,-30580.12
4077,-5605.59,-5605.75
4078,-29481.15,-30109.89
4079,-27085.8,-28028.31
4080,-5590.37,-5589.49
4081,-20761.1,-26019.59
4082,-27874.68,-28155.4
4083,-5604.72,-5603.19
4084,-28280.63,-28762.49
4085,-26986.94,-26921.89
4086,-5585.25,-5582.74
4087,-11826.61,-12848.45
4088,-26833.83,-24098.98
4089,-5607.24,-5606.21
4090,-20282.63,-19045.43
4091,-27595.25,-24145.2
4092,-5454.47,-5444.49
4093,-4985.03,-28750.5
4094,-31668.17,-21940.86
4095,-37272.19,-33382.63
4096,-5915.69,-22180.31
4097,-33987.27,-32679.44
4098,-5442.36,-5456.32
4099,-26311.95,-38204.14
4100,-33525.92,-30775.76
4101,-34971.65,-35018.5
4102,-6146.5,-214.99
4103,-31456.1,-30659.87
4104,-5438.25,-5448.54
4105,-17437.61,-34501.53
4106,-30429.92,-33504.28
4107,-37856.42,-36846.59
4108,-10172.06,-5055.11
4109,-31771.94,-34602.89
4110,-5437.69,-5431.26
4111,-19101.9,-32429.84
4112,-29999.62,-36299.68
4113,-38697.07,-38565.26
4114,-26397.42,-16698.4
4115,-27339.37,-30016.18
4116,-4846.33,-4945.45
4117,-31081.99,-34881.81
4118,-35853.25,-37831.41
4119,-38729.0,-38442.32
4120,-28563.06,-24116.72
4121,-34093.2,-34778.59
4122,-5427.57,-5444.78
4123,-40728.49,-42662.41
4124,-32620.32,-36465.33
4125,-37069.61,-37644.24
4126,-26345.39,-35466.82
4127,-36301.11,-37924.79
4128,-5445.16,-5382.43
4129,-31403.01,-37447.55
4130,-22539.23,-31473.05
4131,-37056.4,-37613.24
4132,-35821.84,-40430.72
4133,-29163.67,-30314.93
4134,-5419.73,-5415.38
4135,-9820.34,-32421.58
4136,-31944.05,-34886.41
4137,-36359.08,-37198.95
4138,-7585.97,-13327.39
4139,-23836.35,-24921.18
4140,-5441.48,-5431.4
4141,-23945.52,-34455.9
4142,-34410.19,-35795.67
4143,-36372.83,-37348.48
4144,-8488.55,-10466.6
4145,-28834.9,-28698.04
4146,-5443.69,-5441.81
4147,-24528.16,-33890.91
4148,-5347.53,-17871.57
4149,-27789.03,-30758.5
4150,-26643.26,-22203.77
4151,-33610.16,-36428.83
4152,-5444.1,-5439.79
4153,-5466.12,-5343.65
4154,-42.79,-52.21
4155,-12250.58,-9170.31
4156,-12147.26,-8643.0
4157,-10010.03,-12092.73
4158,-5460.65,-5454.57
4159,-2122.35,-3913.01
4160,-2336.98,-304.29
4161,-30380.74,-28547.42
4162,-644.96,-818.13
4163,-5914.29,-7651.09
4164,-5429.97,-5424.11
4165,-27973.28,-25615.13
4166,-5226.91,-5757.2
4167,-23344.31,-21950.25
4168,-2390.73,-2061.54
4169,-20418.46,-22665.52
4170,-5433.28,-5430.49
4171,-13180.11,-10777.85
4172,-487.87,-627.6
4173,-22098.08,-13847.8
4174,-314.87,-137.95
4175,-20977.71,-22855.19
4176,-5429.84,-5429.3
4177,-29905.9,-30778.99
4178,-6727.27,-8471.91
4179,-33623.02,-34055.88
4180,-3088.8,-1023.52
4181,-30462.31,-31254.5
4182,-5456.37,-5458.01
4183,-4280.63,-9077.11
4184,-31024.87,-31165.44
4185,-33831.63,-34183.16
4186,-15651.94,-12902.18
4187,-28180.27,-30887.05
4188,-5453.99,-5461.68
4189,-19557.14,-14777.33
4190,-29566.2,-31227.25
4191,-26290.38,-25720.96
4192,-10166.38,-13533.34
4193,-30744.28,-32629.63
4194,-5453.37,-5453.48
4195,-24611.63,-28213.18
4196,-27257.51,-27788.96
4197,-20901.29,-25723.02
4198,-15195.29,-11314.45
4199,-16188.07,-17952.36
4200,-5443.37,-5473.76
4201,-27579.2,-30247.48
4202,-27506.06,-22143.88
4203,-830.72,-540.35
4204,-39123.74,-33004.95
4205,-35297.11,-34090.89
4206,-5447.43,-5432.66
4207,-35478.33,-38341.26
4208,-31893.7,-35882.99
4209,-27524.13,-29183.72
4210,-37857.74,-39108.3
4211,-34098.0,-36109.04
4212,-5437.95,-5434.21
4213,-32053.98,-33223.29
4214,-36977.59,-38346.09
4215,-34371.22,-34783.82
4216,-24583.49,-27191.82
4217,-32484.58,-34838.14
4218,-5440.81,-5432.67
4219,-29552.38,-30517.59
4220,-34118.45,-34371.0
4221,-36334.98,-36820.46
4222,-38446.78,-38824.42
4223,-35962.06,-36929.28
4224,-5449.5,-5445.01
4225,-29797.21,-30664.28
4226,-24886.83,-26123.54
4227,-32191.9,-33079.78
4228,-34998.09,-37453.5
4229,-37786.57,-38337.76
4230,-5438.81,-5438.59
4231,-34203.14,-33310.91
4232,-2148.93,-639.16
4233,-38.74,-23.24
4234,-22430.15,-25270.56
4235,-35968.35,-36448.13
4236,-5443.7,-5446.23
4237,-30251.02,-28610.14
4238,-8278.67,-3333.66
4239,-14073.74,-13406.92
4240,-34651.82,-37048.84
4241,-38557.61,-38824.04
4242,-5443.26,-5445.88
4243,-8311.59,-6204.27
4244,-4348.23,-3335.38
4245,-23093.2,-30498.52
4246,-6554.36,-5432.58
4247,-33096.53,-31273.24
4248,-5480.59,-5475.45
4249,-1945.07,-166.11
4250,-17313.48,-10234.61
4251,-22342.67,-21507.31
4252,-23078.37,-15671.35
4253,-36405.57,-34741.31
4254,-5522.11,-3223.03
4255,-27772.93,-15489.07
4256,-29870.38,-37197.12
4257,-17686.37,-22481.5
4258,-19353.78,-7470.65
4259,-36394.6,-37948.69
4260,-5444.36,-5446.49
4261,-38327.84,-35987.2
4262,-36466.95,-36014.89
4263,-25966.63,-30112.51
4264,-25596.4,-18693.25
4265,-37901.97,-36686.75
4266,-5447.4,-5451.67
4267,-26459.1,-26471.92
4268,-28204.65,-24511.21
4269,-11760.62,-14451.24
4270,-19769.9,-21765.42
4271,-36101.27,-34584.76
4272,-5424.76,-5428.67
4273,-37767.21,-37241.76
4274,-8203.32,-2502.47
4275,-201.48,-623.84
4276,-30331.09,-27716.01
4277,-37225.91,-35942.26
4278,-5445.0,-5448.12
4279,-25921.73,-23773.81
4280,-33721.18,-30863.66
4281,-32607.92,-33524.83
4282,-29662.71,-31173.91
4283,-38103.83,-37678.86
4284,-5463.38,-5465.36
4285,-163.45,-182.36
4286,-26962.26,-21053.96
4287,-14331.45,-12474.35
4288,-9648.78,-10068.66
4289,-32632.36,-30012.74
4290,-5439.17,-5435.4
4291,-35053.88,-32201.48
4292,-29671.03,-25487.22
4293,-31919.96,-33343.34
4294,-2693.72,-1940.96
4295,-37127.29,-35702.02
4296,-5448.11,-5441.81
4297,-17879.77,-4454.76
4298,-37451.16,-37348.96
4299,-25667.26,-30467.93
4300,-14615.28,-10386.26
4301,-35592.15,-32337.34
4302,-5440.11,-5437.99
4303,-39100.1,-39522.15
4304,-33460.54,-32470.17
4305,-34818.49,-33045.42
4306,-27468.89,-18877.87
4307,-38619.66,-37753.84
4308,-5462.07,-5450.2
4309,-42832.4,-42539.96
4310,-36191.76,-35967.46
4311,-34966.52,-34749.51
4312,-29535.98,-32491.9
4313,-36063.31,-37987.42
4314,-5450.79,-5455.95
4315,-41240.67,-40974.27
4316,-36296.61,-34588.74
4317,-36519.98,-35848.64
4318,-8057.81,-22721.84
4319,-33112.03,-33732.6
4320,-5463.83,-5465.74
4321,-30113.81,-29400.73
4322,-26635.47,-24512.73
4323,-29333.76,-25616.77
4324,-9619.13,-22405.47
4325,-15226.74,-20579.49
4326,-5429.85,-5431.45
4327,-39913.35,-39462.23
4328,-22970.25,-24959.08
4329,-34243.25,-31293.48
4330,-30350.88,-30473.31
4331,-31464.21,-33296.55
4332,-5446.03,-5452.78
4333,-35817.06,-34332.01
4334,-24323.46,-25669.34
4335,-33913.36,-31210.92
4336,-26813.78,-24187.17
4337,-27392.05,-28184.22
4338,-5455.98,-5456.75
4339,-40328.84,-39710.78
4340,-34082.25,-33416.83
4341,-36921.37,-36657.89
4342,-34188.84,-30530.4
4343,-33527.78,-33322.13
4344,-5468.61,-5462.24
4345,-41549.49,-40823.04
4346,-36865.3,-36432.11
4347,-35515.65,-34127.31
4348,-32890.87,-35683.9
4349,-34389.75,-35141.59
4350,-5456.61,-5460.05
4351,-38408.14,-39287.09
4352,-33563.77,-32747.72
4353,-33583.2,-34385.5
4354,-6358.6,-11789.52
4355,-30172.26,-32057.61
4356,-5482.55,-5481.82
4357,-40927.73,-37175.72
4358,-32547.93,-35283.0
4359,-35686.91,-35461.4
4360,-8903.93,-15867.24
4361,-34811.81,-35983.57
4362,-5454.73,-5431.73
4363,-33388.54,-37655.75
4364,-29675.0,-27023.58
4365,-33735.15,-29443.26
4366,-3296.41,-611.5
4367,-28618.75,-29154.57
4368,-5440.8,-5446.16
4369,-37511.55,-37544.27
4370,-30471.84,-32899.68
4371,-35079.84,-36365.32
4372,-3788.7,-1682.87
4373,-26427.65,-26346.51
4374,-5514.73,-5581.14
4375,-37295.4,-36181.7
4376,-33761.91,-31028.48
4377,-37530.31,-37087.59
4378,-27068.36,-22579.2
4379,-21238.85,-19570.18
4380,-5453.94,-5455.74
4381,-38000.33,-37514.89
4382,-23011.91,-19663.03
4383,-18592.38,-19411.43
4384,-36167.8,-34101.48
4385,-32516.83,-29800.78
4386,-5503.45,-5508.16
4387,-23199.25,-21560.38
4388,-36698.41,-36056.68
4389,-36819.31,-36694.09
4390,-41052.52,-41032.83
4391,-36941.87,-35941.27
4392,-5476.67,-5482.8
4393,-30794.18,-28068.79
4394,-32873.97,-31549.86
4395,-32032.97,-32203.14
4396,-40772.11,-40703.98
4397,-38052.9,-37067.24
4398,-5489.14,-5495.12
4399,-19540.6,-18646.51
4400,-32879.59,-30154.3
4401,-32775.47,-33722.45
4402,-29070.25,-28770.89
4403,-35130.05,-33375.65
4404,-5444.55,-5445.72
4405,-4385.37,-9732.8
4406,-20296.0,-13787.91
4407,-786.74,-1827.44
4408,-31110.84,-28504.76
4409,-22913.93,-10771.31
4410,-5459.76,-5454.76
4411,-22947.75,-19303.96
4412,-31318.35,-29659.21
4413,-30897.41,-30322.17
4414,-38585.4,-36425.96
4415,-32395.63,-31008.36
4416,-5447.72,-5456.61
4417,-3985.2,-13365.33
4418,-30557.77,-11084.95
4419,-34513.73,-35302.67
4420,-9192.54,-5092.38
4421,-30283.36,-35581.36
4422,-5477.92,-5474.14
4423,-28960.89,-30021.39
4424,-24687.42,-30404.46
4425,-36359.36,-37822.95
4426,-22242.0,-36581.38
4427,-37146.92,-37324.94
4428,-5475.82,-5483.9
4429,-29962.96,-34753.94
4430,-9298.68,-21962.98
4431,-30959.99,-31001.73
4432,-17805.45,-32595.11
4433,-33570.34,-34756.2
4434,-5429.86,-5424.14
4435,-25220.5,-33141.11
4436,-28027.41,-35574.18
4437,-34748.35,-35246.57
4438,-17374.64,-26469.38
4439,-35082.29,-34328.61
4440,-5434.69,-5432.81
4441,-11478.47,-18508.9
4442,-31741.34,-35903.96
4443,-33086.39,-32884.14
4444,-32081.44,-34309.1
4445,-38473.22,-38225.6
4446,-5428.72,-5423.52
4447,-33491.74,-37461.22
4448,-28840.14,-34768.23
4449,-34453.42,-36230.73
4450,-2516.27,-7033.18
4451,-32344.15,-33211.34
4452,-5426.97,-5431.37
4453,-269.92,-26420.66
4454,-25501.35,-32436.72
4455,-14155.75,-29846.36
4456,-1384.9,-5110.25
4457,-32279.73,-33277.95
4458,-5430.58,-5441.64
4459,-31561.82,-36114.33
4460,-9373.18,-20906.34
4461,-7878.5,-16934.09
4462,-74.16,-9854.03
4463,-32315.16,-33824.95
4464,-5438.26,-5437.97
4465,-37299.2,-38323.18
4466,-338.92,-759.54
4467,-50.37,-243.82
4468,-30754.53,-40699.64
4469,-27451.19,-29886.18
4470,-5428.18,-5432.69
4471,-1053.34,-26378.38
4472,-29563.19,-13251.7
4473,-34036.13,-30591.55
4474,-34423.59,-22649.44
4475,-34305.71,-34707.58
4476,-5426.04,-5438.73
4477,-14820.45,-16169.65
4478,-34628.26,-32755.63
4479,-33696.57,-35736.19
4480,-30367.35,-31434.92
4481,-35768.77,-36487.39
4482,-5444.16,-5446.86
4483,-7096.23,-9272.31
4484,-6464.75,-13337.23
4485,-32609.36,-32034.32
4486,-16134.62,-14640.36
4487,-33750.23,-32914.22
4488,-5424.44,-5429.55
4489,-14990.43,-17851.4
4490,-24432.39,-24420.07
4491,-33359.78,-34540.95
4492,-18863.23,-23650.41
4493,-27791.48,-29750.76
4494,-5449.75,-5450.84
4495,-28548.48,-29973.57
4496,-6487.8,-10011.14
4497,-34509.96,-34909.2
4498,-22712.69,-24946.4
4499,-36740.22,-36514.52
4500,-5442.82,-5443.52
4501,-10874.48,-19104.95
4502,-4733.05,-11068.29
4503,-32727.83,-34009.86
4504,-35749.43,-35623.77
4505,-39094.83,-38688.82
4506,-5422.37,-5424.83
4507,-11271.1,-24592.46
4508,-21677.89,-28485.69
4509,-34325.79,-34892.82
4510,-38795.32,-39130.75
4511,-38336.74,-37472.15
4512,-5427.66,-5430.46
4513,-25554.12,-35048.6
4514,-21997.75,-24554.89
4515,-27774.46,-28660.37
4516,-33334.7,-38986.17
4517,-38753.03,-39134.63
4518,-5434.0,-5433.53
4519,-28627.13,-27655.46
4520,-24224.46,-23398.83
4521,-24954.98,-31603.96
4522,-26880.54,-32277.79
4523,-38385.33,-38613.88
4524,-5442.47,-5434.82
4525,-27475.93,-526.03
4526,-11372.3,-31337.96
4527,-32159.05,-35282.61
4528,-5372.03,-22898.58
4529,-27741.97,-31652.36
4530,-5445.03,-5425.12
4531,-13171.26,-18295.93
4532,-34670.45,-35722.08
4533,-33362.63,-33254.02
4534,-4817.18,-3874.84
4535,-28035.24,-23084.07
4536,-5425.6,-5432.2
4537,-40297.82,-34396.92
4538,-24000.71,-10864.69
4539,-34229.83,-35674.94
4540,-7582.83,-5088.2
4541,-35413.24,-33556.22
4542,-5444.52,-5445.26
4543,-33839.43,-25748.1
4544,-29357.43,-16582.07
4545,-34237.81,-34028.67
4546,-18764.97,-11224.81
4547,-36551.52,-35386.96
4548,-5482.93,-5466.95
4549,-33719.55,-33308.39
4550,-23791.77,-9117.99
4551,-26100.82,-23171.45
4552,-28509.23,-27244.22
4553,-38022.44,-37824.68
4554,-5442.53,-5437.68
4555,-40482.96,-35410.38
4556,-34657.24,-18381.03
4557,-35162.1,-33175.92
4558,-20397.28,-12230.1
4559,-38852.92,-38170.7
4560,-5478.07,-5453.7
4561,-18033.09,-2.67
4562,-27903.28,-21098.47
4563,-27238.86,-18632.96
4564,-28176.12,-21851.9
4565,-30475.38,-31713.25
4566,-5463.5,-5461.89
4567,-37038.16,-28345.38
4568,-26500.88,-16008.85
4569,-11821.0,-4722.67
4570,-23974.83,-1001.41
4571,-32766.76,-23195.59
4572,-5433.49,-5435.8
4573,-29752.91,-28831.82
4574,-36022.83,-37172.79
4575,-34234.61,-33827.43
4576,-24868.21,-7975.78
4577,-36548.76,-32195.85
4578,-5435.78,-5466.25
4579,-29159.94,-27843.39
4580,-16113.86,-30344.47
4581,-16872.15,-34241.8
4582,-481.1,-20592.83
4583,-22479.61,-34628.41
4584,-5450.63,-5445.55
4585,-13688.88,-15754.61
4586,-29957.84,-30489.52
4587,-14198.49,-6043.68
4588,-35749.03,-39461.67
4589,-28639.61,-34644.01
4590,-5462.79,-5467.21
4591,-29141.56,-16794.54
4592,-27283.12,-31266.52
4593,-23191.35,-22678.15
4594,-29772.76,-34298.08
4595,-28923.46,-34531.39
4596,-5448.58,-5451.25
4597,-26184.72,-26855.22
4598,-24273.72,-31133.52
4599,-25464.5,-23241.14
4600,-27276.49,-35114.65
4601,-30202.44,-35601.73
4602,-5444.48,-5449.16
4603,-37847.97,-38481.73
4604,-34709.09,-35214.11
4605,-30581.99,-26799.58
4606,-32560.01,-28236.74
4607,-36658.8,-37855.55
4608,-5440.59,-5442.01
4609,-34457.16,-35724.52
4610,-33879.3,-34811.66
4611,-34009.66,-33747.59
4612,-34677.86,-41331.26
4613,-36202.85,-37882.34
4614,-5471.43,-5453.72
4615,-33353.08,-34276.83
4616,-37237.02,-37688.5
4617,-36662.45,-34518.66
4618,-38127.91,-40662.78
4619,-38597.16,-38113.74
4620,-5452.53,-5459.45
4621,-23567.24,-32969.83
4622,-19148.24,-14312.48
4623,-3961.14,-35.97
4624,-7504.56,-38029.8
4625,-21055.5,-35001.57
4626,-5481.71,-5463.43
4627,-4430.17,-18876.56
4628,-35991.82,-35933.19
4629,-29799.45,-29227.85
4630,-18832.61,-40353.81
4631,-31310.37,-36465.02
4632,-5449.26,-5462.85
4633,-4447.67,-1925.63
4634,-28848.6,-10787.26
4635,-21817.27,-17938.01
4636,-30573.89,-38466.32
4637,-35130.87,-36555.77
4638,-5473.44,-5471.43
4639,-6655.4,-3452.5
4640,-20462.32,-30920.82
4641,-32461.09,-29107.72
4642,-19151.7,-31679.81
4643,-31266.25,-29554.37
4644,-5435.05,-5431.91
4645,-16.29,-47.79
4646,-31318.35,-33466.22
4647,-32011.48,-31872.08
4648,-33749.29,-37038.26
4649,-35077.57,-35830.33
4650,-5433.57,-5436.8
4651,-16916.02,-26914.81
4652,-18365.07,-31778.23
4653,-35017.18,-35281.18
4654,-5589.28,-14716.79
4655,-32246.82,-33473.58
4656,-5475.73,-5479.73
4657,-740.41,-2312.34
4658,-3684.87,-29755.41
4659,-25728.6,-29240.42
4660,-4308.66,-17877.8
4661,-31520.84,-31099.1
4662,-5449.4,-5447.5
4663,-10679.18,-14571.8
4664,-28914.22,-35251.62
4665,-23907.19,-25449.94
4666,-23870.66,-25216.63
4667,-35062.6,-34664.38
4668,-5426.01,-5421.23
4669,-36319.83,-37486.74
4670,-751.24,-920.39
4671,-40.4,-365.88
4672,-9936.87,-14449.98
4673,-27658.67,-26615.86
4674,-5443.2,-5444.64
4675,-37707.52,-37337.23
4676,-5211.74,-9246.26
4677,-18448.11,-27944.8
4678,-33042.16,-38234.74
4679,-36777.64,-36355.63
4680,-5434.1,-5436.14
4681,-24047.12,-29405.36
4682,-258.26,-608.24
4683,-37.5,-63.8
4684,-22770.28,-35718.5
4685,-34294.78,-31104.79
4686,-5429.86,-5432.69
4687,-35365.03,-28877.84
4688,-28726.23,-13423.96
4689,-34215.41,-25479.0
4690,-23571.07,-12165.18
4691,-37080.82,-31010.66
4692,-5458.87,-5461.35
4693,-3279.87,-1073.01
4694,-27009.06,-25074.35
4695,-5032.89,-5848.0
4696,-1047.57,-1129.9
4697,-25468.97,-17509.99
4698,-5455.09,-5463.79
4699,-21224.25,-10808.98
4700,-29279.68,-27245.08
4701,-27128.25,-28627.45
4702,-155.81,-1183.79
4703,-1333.25,-583.14
4704,-5557.0,-5478.51
4705,-1438.46,-454.75
4706,-33919.12,-32582.68
4707,-35443.97,-35665.07
4708,-21060.51,-21071.73
4709,-30891.97,-25443.75
4710,-5429.11,-5427.76
4711,-38048.62,-33109.34
4712,-32772.75,-30317.25
4713,-34046.69,-33306.05
4714,-20019.59,-22822.48
4715,-32178.15,-30232.26
4716,-5451.74,-5451.69
4717,-14407.76,-10460.73
4718,-29359.05,-27294.89
4719,-36764.88,-35516.88
4720,-31078.21,-31171.13
4721,-35179.43,-33689.89
4722,-5434.73,-5436.07
4723,-27303.44,-18518.5
4724,-18895.6,-14888.2
4725,-31459.83,-34449.47
4726,-4023.11,-3547.56
4727,-29536.41,-24717.52
4728,-5442.62,-5450.11
4729,-29293.62,-29979.14
4730,-178.49,-66.34
4731,-30363.81,-16613.6
4732,-9759.16,-11743.78
4733,-34418.63,-29143.98
4734,-5466.96,-5468.98
4735,-25024.07,-23122.07
