bb_idx,MT_Seq2Neo,WT_Seq2Neo
4467,0.381817,0.301209
4468,0.907543,0.900589
4469,0.889188,0.888909
4470,0.432355,0.466509
4471,0.724021,0.755231
4472,0.877936,0.885685
4473,0.851909,0.869244
4474,0.956751,0.96296
4475,0.950659,0.961405
4476,0.155075,0.232206
4477,0.648249,0.710716
4478,0.816207,0.885703
4479,0.710205,0.843042
4480,0.927085,0.952504
4481,0.919104,0.944052
4482,0.159707,0.092848
4483,0.670943,0.592619
4484,0.833035,0.814269
4485,0.756312,0.55526
4486,0.951166,0.940367
4487,0.943582,0.936771
4488,0.419735,0.579447
4489,0.83235,0.840426
4490,0.922229,0.932947
4491,0.900033,0.910198
4492,0.977877,0.976175
4493,0.974493,0.972962
4494,0.21285,0.290164
4495,0.75434,0.781145
4496,0.863945,0.878609
4497,0.813491,0.818616
4498,0.96355,0.958821
4499,0.957888,0.951164
4500,0.229247,0.465033
4501,0.782231,0.801025
4502,0.880738,0.89209
4503,0.839547,0.863112
4504,0.966915,0.96448
4505,0.964585,0.959966
4506,0.647409,0.804518
4507,0.789471,0.846609
4508,0.923587,0.942984
4509,0.89494,0.921156
4510,0.970571,0.975967
4511,0.967908,0.971646
4512,0.412521,0.487327
4513,0.554817,0.556409
4514,0.751443,0.734401
4515,0.718894,0.714585
4516,0.850359,0.812169
4517,0.851861,0.815856
4518,0.578729,0.580612
4519,0.672402,0.677914
4520,0.81128,0.787686
4521,0.767981,0.754114
4522,0.894781,0.865012
4523,0.888249,0.856049
4524,0.741448,0.73441
4525,0.763409,0.784187
4526,0.877581,0.905397
4527,0.855654,0.88092
4528,0.936469,0.954545
4529,0.934435,0.946308
4530,0.378468,0.306418
4531,0.664285,0.689679
4532,0.833983,0.860887
4533,0.786352,0.817869
4534,0.933332,0.950366
4535,0.924876,0.943476
4536,0.345414,0.343377
4537,0.677354,0.719235
4538,0.839417,0.858461
4539,0.791863,0.805243
4540,0.936156,0.948001
4541,0.93508,0.945248
4542,0.293243,0.194414
4543,0.706075,0.696402
4544,0.843605,0.821146
4545,0.787438,0.706999
4546,0.924799,0.929971
4547,0.915776,0.921502
4548,0.391224,0.228124
4549,0.723922,0.712534
4550,0.87038,0.858121
4551,0.839183,0.820244
4552,0.943203,0.953654
4553,0.929997,0.939896
4554,0.809886,0.778755
4555,0.824247,0.81088
4556,0.915774,0.916651
4557,0.903406,0.898588
4558,0.955496,0.961718
4559,0.950577,0.956322
4560,0.759502,0.444099
4561,0.763038,0.637262
4562,0.90064,0.8354
4563,0.860212,0.768985
4564,0.940776,0.911706
4565,0.934625,0.902935
4566,0.643926,0.438875
4567,0.720252,0.665038
4568,0.851002,0.818605
4569,0.823432,0.792259
4570,0.92033,0.898596
4571,0.913161,0.893733
4572,0.755555,0.751443
4573,0.785437,0.778359
4574,0.897375,0.903927
4575,0.872307,0.875546
4576,0.943416,0.949599
4577,0.937491,0.94298
4578,0.667348,0.795195
4579,0.740355,0.819703
4580,0.839114,0.909146
4581,0.80676,0.885702
4582,0.927639,0.96172
4583,0.921844,0.958448
4584,0.700992,0.611049
4585,0.711949,0.655333
4586,0.863476,0.771948
4587,0.828081,0.733792
4588,0.934885,0.876189
4589,0.92862,0.859663
4590,0.616732,0.500687
4591,0.651061,0.540853
4592,0.815961,0.715472
4593,0.788766,0.686078
4594,0.903083,0.803581
4595,0.888518,0.803785
4596,0.594433,0.591125
4597,0.605485,0.589587
4598,0.798941,0.770176
4599,0.777234,0.752642
4600,0.883919,0.86216
4601,0.870511,0.851747
4602,0.446467,0.515706
4603,0.57688,0.616297
4604,0.754101,0.778793
4605,0.700179,0.720107
4606,0.857797,0.896822
4607,0.849958,0.883317
4608,0.379804,0.493649
4609,0.564531,0.672951
4610,0.771998,0.838542
4611,0.722525,0.790887
4612,0.883725,0.929711
4613,0.865142,0.918993
4614,0.373894,0.484048
4615,0.635367,0.667893
4616,0.779512,0.801499
4617,0.714616,0.747084
4618,0.907316,0.906637
4619,0.89783,0.900298
4620,0.327506,0.399065
4621,0.63992,0.639888
4622,0.788366,0.74859
4623,0.727833,0.713324
4624,0.906752,0.877872
4625,0.88938,0.855071
4626,0.455633,0.495529
4627,0.663567,0.668528
4628,0.856444,0.851366
4629,0.798977,0.797124
4630,0.919714,0.916204
4631,0.905441,0.904608
4632,0.432934,0.400492
4633,0.592841,0.584881
4634,0.769445,0.721615
4635,0.74446,0.699839
4636,0.862057,0.854565
4637,0.835466,0.838198
4638,0.534219,0.506429
4639,0.585644,0.607551
4640,0.799527,0.815799
4641,0.727962,0.743402
4642,0.895996,0.905483
4643,0.892435,0.897224
4644,0.73399,0.696208
4645,0.761107,0.662845
4646,0.906329,0.855297
4647,0.896947,0.841789
4648,0.964654,0.935219
4649,0.958774,0.924157
4650,0.343233,0.426449
4651,0.72329,0.703371
4652,0.831568,0.80405
4653,0.76768,0.738038
4654,0.929661,0.896882
4655,0.923575,0.891639
4656,0.727812,0.774963
4657,0.766135,0.777533
4658,0.89369,0.913907
4659,0.870324,0.872217
4660,0.956707,0.954499
4661,0.951476,0.948783
4662,0.562207,0.767459
4663,0.742967,0.784508
4664,0.881841,0.911306
4665,0.841207,0.880825
4666,0.945104,0.951275
4667,0.929134,0.93705
4668,0.162112,0.278688
4669,0.620324,0.6969
4670,0.701473,0.737007
4671,0.449035,0.625716
4672,0.879681,0.890857
4673,0.874439,0.879758
4674,0.603427,0.576665
4675,0.767549,0.757581
4676,0.889104,0.870236
4677,0.864201,0.838318
4678,0.95201,0.949865
4679,0.949216,0.946072
4680,0.255607,0.201544
4681,0.643349,0.628017
4682,0.789184,0.738895
4683,0.74566,0.630106
4684,0.926587,0.910728
4685,0.908807,0.894247
4686,0.435437,0.220986
4687,0.642413,0.557002
4688,0.775819,0.646387
4689,0.73493,0.501765
4690,0.851142,0.754656
4691,0.839962,0.747041
4692,0.475623,0.345087
4693,0.635699,0.636064
4694,0.813521,0.782273
4695,0.749872,0.694407
4696,0.882437,0.875475
4697,0.855174,0.844565
4698,0.709896,0.689656
4699,0.840326,0.836603
4700,0.93709,0.933579
4701,0.894043,0.885971
4702,0.977974,0.975784
4703,0.974386,0.970944
4704,0.772862,0.778938
4705,0.845882,0.841169
4706,0.966917,0.963344
4707,0.950636,0.947975
4708,0.985221,0.985216
4709,0.980555,0.980905
4710,0.097753,0.139673
4711,0.404537,0.489665
4712,0.752156,0.757134
4713,0.412611,0.488986
4714,0.901146,0.893063
4715,0.901226,0.892312
4716,0.170382,0.190761
4717,0.570675,0.547891
4718,0.784793,0.753969
4719,0.643101,0.606356
4720,0.918052,0.893117
4721,0.90501,0.878634
4722,0.263434,0.261388
4723,0.771969,0.739416
4724,0.890853,0.856535
4725,0.837022,0.791145
4726,0.97103,0.959125
4727,0.963453,0.949676
4728,0.355538,0.321176
4729,0.763735,0.788633
4730,0.874684,0.878325
4731,0.842336,0.856619
4732,0.96603,0.97094
4733,0.958339,0.964786
4734,0.199184,0.17961
4735,0.664292,0.689941
4736,0.774637,0.786837
4737,0.594241,0.603224
4738,0.92777,0.939794
4739,0.924677,0.936793
4740,0.657743,0.781448
4741,0.730069,0.781694
4742,0.818172,0.872967
4743,0.789128,0.855261
4744,0.923942,0.926959
4745,0.906198,0.916716
4746,0.585125,0.719598
4747,0.722418,0.695428
4748,0.8282,0.803467
4749,0.813837,0.809562
4750,0.938844,0.906581
4751,0.926225,0.901629
4752,0.49819,0.639244
4753,0.687853,0.651293
4754,0.861557,0.801078
4755,0.823974,0.790012
4756,0.947164,0.9101
4757,0.937189,0.905677
4758,0.245246,0.41772
4759,0.492632,0.579957
4760,0.698638,0.720711
4761,0.62768,0.70613
4762,0.867426,0.852293
4763,0.850438,0.834809
4764,0.339894,0.479287
4765,0.601664,0.651112
4766,0.718294,0.735689
4767,0.625077,0.664095
4768,0.870133,0.878258
4769,0.861252,0.869402
4770,0.338848,0.551111
4771,0.673214,0.70369
4772,0.80354,0.82707
4773,0.743586,0.775475
4774,0.918762,0.930134
4775,0.900422,0.913449
4776,0.41779,0.56161
4777,0.562248,0.583326
4778,0.757798,0.771954
4779,0.697225,0.718023
4780,0.863329,0.858764
4781,0.855408,0.852865
4782,0.341595,0.604304
4783,0.61772,0.647579
4784,0.776199,0.821579
4785,0.738339,0.782806
4786,0.901314,0.912415
4787,0.896596,0.909015
4788,0.677836,0.727991
4789,0.729224,0.745271
4790,0.86693,0.878343
4791,0.846162,0.858829
4792,0.945017,0.948929
4793,0.94243,0.948158
4794,0.325637,0.366327
4795,0.66069,0.671839
4796,0.82494,0.854193
4797,0.726235,0.787767
4798,0.928381,0.943905
4799,0.918814,0.933235
4800,0.365646,0.423579
4801,0.583757,0.597207
4802,0.730141,0.76421
4803,0.670265,0.718006
4804,0.869785,0.88518
4805,0.859338,0.873619
4806,0.629013,0.689991
4807,0.660738,0.688621
4808,0.833219,0.847945
4809,0.796171,0.823796
4810,0.908014,0.909912
4811,0.902834,0.903187
4812,0.839016,0.832344
4813,0.825337,0.803575
4814,0.93072,0.918291
4815,0.920554,0.910622
4816,0.964966,0.950027
4817,0.963458,0.94859
4818,0.657521,0.75246
4819,0.678812,0.728359
4820,0.851221,0.88021
4821,0.814835,0.850811
4822,0.918176,0.92989
4823,0.917868,0.926327
4824,0.641043,0.732132
4825,0.572352,0.681389
4826,0.800065,0.858073
4827,0.783241,0.845897
4828,0.870442,0.915151
4829,0.869366,0.913874
4830,0.666926,0.675409
4831,0.717678,0.676806
4832,0.847102,0.807557
4833,0.828665,0.79367
4834,0.915338,0.861458
4835,0.914251,0.853422
4836,0.670039,0.726342
4837,0.804605,0.778793
4838,0.89425,0.87016
4839,0.871872,0.857644
4840,0.961364,0.942137
4841,0.956913,0.93448
4842,0.719078,0.750008
4843,0.774411,0.785036
4844,0.885707,0.897542
4845,0.87094,0.881624
4846,0.951141,0.955665
4847,0.940987,0.946388
4848,0.710447,0.721554
4849,0.84457,0.832013
4850,0.918115,0.909491
4851,0.69361,0.727227
4852,0.863941,0.882029
4853,0.911385,0.934955
4854,0.323379,0.39187
4855,0.792305,0.828669
4856,0.897312,0.921502
4857,0.141418,0.159566
4858,0.746851,0.785681
4859,0.881913,0.902164
4860,0.138449,0.154938
4861,0.767208,0.800394
4862,0.906825,0.923993
4863,0.354836,0.344774
4864,0.884982,0.888062
4865,0.950023,0.946411
4866,0.517216,0.4967
4867,0.900717,0.888498
4868,0.947772,0.944159
4869,0.574035,0.46813
4870,0.856196,0.821215
4871,0.935976,0.920709
4872,0.395213,0.336919
4873,0.848971,0.853843
4874,0.9408,0.939681
4875,0.194016,0.327565
4876,0.799408,0.818056
4877,0.923251,0.924012
4878,0.209366,0.335341
4879,0.780789,0.737574
4880,0.856577,0.805163
4881,0.49969,0.673912
4882,0.889482,0.86785
4883,0.933618,0.922851
4884,0.466449,0.739228
4885,0.852409,0.889492
4886,0.906778,0.933229
4887,0.733209,0.681528
4888,0.922901,0.903875
4889,0.960665,0.948847
4890,0.705281,0.725757
4891,0.881984,0.884684
4892,0.922858,0.916502
4893,0.466206,0.584223
4894,0.729684,0.756685
4895,0.818532,0.843697
4896,0.760165,0.721501
4897,0.873047,0.832788
4898,0.934076,0.90362
4899,0.751492,0.699665
4900,0.894556,0.874819
4901,0.950712,0.932018
4902,0.343669,0.362397
4903,0.695082,0.700756
4904,0.81927,0.816783
4905,0.686399,0.642601
4906,0.878403,0.85291
4907,0.937518,0.919142
4908,0.781665,0.767736
4909,0.940411,0.924469
4910,0.97325,0.967714
4911,0.737732,0.758831
4912,0.841185,0.852503
4913,0.909323,0.922873
4914,0.641457,0.661852
4915,0.820817,0.820767
4916,0.881559,0.877534
4917,0.667982,0.544968
4918,0.790469,0.750155
4919,0.877892,0.851891
4920,0.455163,0.413807
4921,0.826749,0.844891
4922,0.888204,0.904343
4923,0.518537,0.486921
4924,0.788253,0.828867
4925,0.901582,0.923025
4926,0.678557,0.613514
4927,0.848476,0.858831
4928,0.916587,0.926743
4929,0.373617,0.673152
4930,0.733606,0.827738
4931,0.825519,0.875505
4932,0.401647,0.564904
4933,0.791548,0.82896
4934,0.879441,0.893356
4935,0.652408,0.690545
4936,0.871889,0.868932
4937,0.924432,0.920685
4938,0.627555,0.668203
4939,0.850355,0.83449
4940,0.917037,0.899918
4941,0.772445,0.727564
4942,0.901201,0.874684
4943,0.935208,0.921964
4944,0.510927,0.491476
4945,0.758801,0.764135
4946,0.826495,0.852627
4947,0.537384,0.635593
4948,0.770325,0.802772
4949,0.826392,0.847692
4950,0.591889,0.623435
4951,0.756441,0.745822
4952,0.841007,0.834924
4953,0.780134,0.760628
4954,0.883494,0.871321
4955,0.919953,0.910064
4956,0.710447,0.721554
4957,0.84457,0.832013
4958,0.918115,0.909491
4959,0.69361,0.727227
4960,0.863941,0.882029
4961,0.911385,0.934955
4962,0.323379,0.39187
4963,0.792305,0.828669
4964,0.897312,0.921502
4965,0.141418,0.159566
4966,0.746851,0.785681
4967,0.881913,0.902164
4968,0.138449,0.154938
4969,0.767208,0.800394
4970,0.906825,0.923993
4971,0.354836,0.344774
4972,0.884982,0.888062
4973,0.950023,0.946411
4974,0.517216,0.4967
4975,0.900717,0.888498
4976,0.947772,0.944159
4977,0.574035,0.46813
4978,0.856196,0.821215
4979,0.935976,0.920709
4980,0.395213,0.336919
4981,0.848971,0.853843
4982,0.9408,0.939681
4983,0.590881,0.422093
4984,0.773506,0.707584
4985,0.878199,0.81733
4986,0.284506,0.409078
4987,0.748382,0.786438
4988,0.876453,0.887166
4989,0.364449,0.484447
4990,0.829943,0.84662
4991,0.901927,0.921512
4992,0.327303,0.357005
4993,0.743221,0.728626
4994,0.846576,0.851231
4995,0.379336,0.385887
4996,0.746374,0.717252
4997,0.83748,0.788632
4998,0.347481,0.383123
4999,0.771796,0.723158
5000,0.869943,0.829994
5001,0.464806,0.495748
5002,0.829527,0.841882
5003,0.935846,0.949828
5004,0.571854,0.63485
5005,0.772797,0.836086
5006,0.880131,0.919218
5007,0.438195,0.507954
5008,0.759116,0.759162
5009,0.84124,0.850886
5010,0.762009,0.763272
5011,0.923726,0.930348
5012,0.969361,0.971854
5013,0.829397,0.818049
5014,0.954605,0.951859
5015,0.97874,0.977141
5016,0.271683,0.234278
5017,0.755068,0.735372
5018,0.883087,0.867395
5019,0.255843,0.226175
5020,0.775684,0.711321
5021,0.897587,0.854375
5022,0.528171,0.360412
5023,0.900494,0.856447
5024,0.94715,0.922053
5025,0.29165,0.326308
5026,0.863413,0.85305
5027,0.929432,0.933076
5028,0.762511,0.707813
5029,0.929778,0.910793
5030,0.971432,0.967956
5031,0.648511,0.604616
5032,0.852519,0.823795
5033,0.935956,0.923067
5034,0.360398,0.439428
5035,0.753739,0.737919
5036,0.832897,0.813131
5037,0.144053,0.112055
5038,0.696998,0.589777
5039,0.887298,0.829242
5040,0.134328,0.24131
5041,0.696972,0.823268
5042,0.830521,0.907714
5043,0.270423,0.242365
5044,0.863083,0.855238
5045,0.92191,0.919172
5046,0.387884,0.334336
5047,0.823639,0.801972
5048,0.896772,0.874785
5049,0.529921,0.416317
5050,0.800356,0.737004
5051,0.85091,0.787875
5052,0.358546,0.240137
5053,0.826266,0.751263
5054,0.916376,0.87677
5055,0.39577,0.210893
5056,0.748498,0.685821
5057,0.87656,0.880505
5058,0.616398,0.635793
5059,0.791585,0.818064
5060,0.904062,0.923198
5061,0.217478,0.241277
5062,0.766462,0.775413
5063,0.908118,0.906322
5064,0.300725,0.322251
5065,0.823624,0.846242
5066,0.909144,0.912687
5067,0.451873,0.557584
5068,0.841944,0.858236
5069,0.91126,0.914419
5070,0.532624,0.699756
5071,0.886619,0.902074
5072,0.934526,0.939171
5073,0.671319,0.717496
5074,0.902606,0.913654
5075,0.942483,0.947566
5076,0.75648,0.774216
5077,0.925022,0.922285
5078,0.962739,0.960107
5079,0.598608,0.62118
5080,0.850152,0.850663
5081,0.91696,0.921803
5082,0.536435,0.605515
5083,0.887497,0.888971
5084,0.942779,0.945981
5085,0.649758,0.695157
5086,0.882453,0.89151
5087,0.950396,0.939639
5088,0.641604,0.692095
5089,0.905211,0.909177
5090,0.949262,0.94666
5091,0.343669,0.362397
5092,0.695082,0.700756
5093,0.81927,0.816783
5094,0.686399,0.642601
5095,0.878403,0.85291
5096,0.937518,0.919142
5097,0.781665,0.767736
5098,0.940411,0.924469
5099,0.97325,0.967714
5100,0.737732,0.758831
5101,0.841185,0.852503
5102,0.909323,0.922873
5103,0.641457,0.661852
5104,0.820817,0.820767
5105,0.881559,0.877534
5106,0.667982,0.544968
5107,0.790469,0.750155
5108,0.877892,0.851891
5109,0.455163,0.413807
5110,0.826749,0.844891
5111,0.888204,0.904343
5112,0.518537,0.486921
5113,0.788253,0.828867
5114,0.901582,0.923025
5115,0.678557,0.613514
5116,0.848476,0.858831
5117,0.916587,0.926743
5118,0.559778,0.371969
5119,0.819179,0.779396
5120,0.919952,0.901969
5121,0.742926,0.594785
5122,0.890628,0.878712
5123,0.954801,0.954644
5124,0.57954,0.374456
5125,0.804033,0.769948
5126,0.874488,0.851283
5127,0.224114,0.19444
5128,0.715152,0.732176
5129,0.870615,0.893312
5130,0.712436,0.597039
5131,0.862309,0.870985
5132,0.929221,0.946789
5133,0.613187,0.338486
5134,0.848603,0.795112
5135,0.921008,0.893013
5136,0.284661,0.2156
5137,0.792039,0.71955
5138,0.890936,0.856267
5139,0.638808,0.267538
5140,0.885868,0.835499
5141,0.930223,0.916179
5142,0.279631,0.128526
5143,0.823531,0.784004
5144,0.919477,0.913003
5145,0.477816,0.678922
5146,0.813173,0.871457
5147,0.91222,0.935477
5148,0.229477,0.169493
5149,0.810504,0.768852
5150,0.870946,0.851903
5151,0.413255,0.446016
5152,0.833776,0.838738
5153,0.87492,0.892304
5154,0.297816,0.338546
5155,0.830059,0.848568
5156,0.920734,0.936022
5157,0.4176,0.304399
5158,0.850904,0.834372
5159,0.918585,0.905583
5160,0.51445,0.394471
5161,0.873946,0.876904
5162,0.932476,0.92989
5163,0.385357,0.305537
5164,0.872801,0.880469
5165,0.944913,0.946986
5166,0.176218,0.139117
5167,0.825158,0.834919
5168,0.942392,0.940514
5169,0.177475,0.152501
5170,0.830329,0.828178
5171,0.924362,0.928808
5172,0.559778,0.371969
5173,0.819179,0.779396
5174,0.919952,0.901969
5175,0.742926,0.594785
5176,0.890628,0.878712
5177,0.954801,0.954644
5178,0.57954,0.374456
5179,0.804033,0.769948
5180,0.874488,0.851283
5181,0.224114,0.19444
5182,0.715152,0.732176
5183,0.870615,0.893312
5184,0.712436,0.597039
5185,0.862309,0.870985
5186,0.929221,0.946789
5187,0.613187,0.338486
5188,0.848603,0.795112
5189,0.921008,0.893013
5190,0.284661,0.2156
5191,0.792039,0.71955
5192,0.890936,0.856267
5193,0.638808,0.267538
5194,0.885868,0.835499
5195,0.930223,0.916179
5196,0.279631,0.128526
5197,0.823531,0.784004
5198,0.919477,0.913003
5199,0.496508,0.488256
5200,0.800819,0.740112
5201,0.880393,0.85108
5202,0.504894,0.663546
5203,0.815409,0.860441
5204,0.896142,0.919177
5205,0.235168,0.337533
5206,0.78604,0.790979
5207,0.920502,0.913951
5208,0.055652,0.075754
5209,0.393313,0.477669
5210,0.785283,0.783504
5211,0.02826,0.017882
5212,0.317678,0.244624
5213,0.90025,0.889065
5214,0.078465,0.03719
5215,0.746769,0.540468
5216,0.935797,0.933134
5217,0.164227,0.093266
5218,0.830174,0.814539
5219,0.916474,0.927162
5220,0.224028,0.152585
5221,0.79939,0.79137
5222,0.890083,0.892161
5223,0.233733,0.279975
5224,0.840143,0.845651
5225,0.919606,0.919129
5226,0.229252,0.450301
5227,0.729425,0.819476
5228,0.849107,0.919855
5229,0.341585,0.281343
5230,0.762873,0.690339
5231,0.853346,0.791824
5232,0.485085,0.444206
5233,0.862711,0.786994
5234,0.914299,0.855788
5235,0.547668,0.602794
5236,0.863424,0.839815
5237,0.93562,0.928386
5238,0.284223,0.459051
5239,0.725132,0.797174
5240,0.837199,0.903353
5241,0.423168,0.51807
5242,0.730377,0.782507
5243,0.814095,0.861407
5244,0.531684,0.511642
5245,0.775407,0.762591
5246,0.860453,0.839208
5247,0.327636,0.307455
5248,0.765294,0.72913
5249,0.918136,0.906403
5250,0.519389,0.591379
5251,0.832201,0.855493
5252,0.908605,0.924916
5253,0.312617,0.346363
5254,0.83539,0.83826
5255,0.928694,0.928701
5256,0.277124,0.281064
5257,0.726983,0.725332
5258,0.863389,0.841711
5259,0.176025,0.253375
5260,0.708995,0.762894
5261,0.879046,0.900607
5262,0.513528,0.593541
5263,0.828075,0.842726
5264,0.89041,0.889719
5265,0.470004,0.394072
5266,0.817205,0.791597
5267,0.910381,0.891653
5268,0.469881,0.71648
5269,0.868916,0.891942
5270,0.957394,0.963879
5271,0.399323,0.724422
5272,0.890443,0.924638
5273,0.960295,0.966959
5274,0.548457,0.627916
5275,0.809732,0.807276
5276,0.885642,0.889125
5277,0.362788,0.34901
5278,0.756889,0.767219
5279,0.862586,0.871791
5280,0.736365,0.72421
5281,0.751797,0.731843
5282,0.891011,0.84953
5283,0.770478,0.765557
5284,0.885349,0.840563
5285,0.74969,0.708904
5286,0.748928,0.704382
5287,0.881285,0.828339
5288,0.740211,0.730871
5289,0.858461,0.811214
5290,0.65268,0.658013
5291,0.656776,0.675355
5292,0.75795,0.75021
5293,0.643472,0.683052
5294,0.757914,0.749292
5295,0.66953,0.696426
5296,0.640682,0.676628
5297,0.763374,0.789603
5298,0.643559,0.704287
5299,0.741758,0.759606
5300,0.755655,0.76116
5301,0.745288,0.757031
5302,0.866534,0.846522
5303,0.757516,0.781819
5304,0.848176,0.839906
5305,0.787565,0.800752
5306,0.810371,0.812672
5307,0.923235,0.899383
5308,0.825898,0.827354
5309,0.91959,0.904538
5310,0.712848,0.736383
5311,0.745486,0.749373
5312,0.853362,0.844904
5313,0.75118,0.767118
5314,0.852594,0.850483
5315,0.783888,0.760913
5316,0.796307,0.781905
5317,0.90489,0.888734
5318,0.795791,0.783479
5319,0.879207,0.880554
5320,0.748602,0.733307
5321,0.751707,0.732514
5322,0.876665,0.861344
5323,0.758002,0.738412
5324,0.839206,0.815453
5325,0.717446,0.774933
5326,0.736605,0.789402
5327,0.836475,0.884315
5328,0.702266,0.765304
5329,0.848156,0.887975
5330,0.802262,0.804453
5331,0.81693,0.814089
5332,0.861391,0.883603
5333,0.801304,0.80788
5334,0.870725,0.889427
5335,0.779389,0.783853
5336,0.772273,0.76753
5337,0.864109,0.885362
5338,0.78247,0.788042
5339,0.867585,0.884776
5340,0.714717,0.767619
5341,0.700735,0.759381
5342,0.765188,0.827587
5343,0.706356,0.759366
5344,0.742864,0.818447
5345,0.716063,0.767723
5346,0.67457,0.727378
5347,0.832263,0.862972
5348,0.747883,0.780144
5349,0.834295,0.869806
5350,0.64495,0.683721
5351,0.656192,0.68878
5352,0.771181,0.793438
5353,0.700446,0.736229
5354,0.754662,0.786242
5355,0.719457,0.748934
5356,0.733497,0.756596
5357,0.805693,0.830704
5358,0.724071,0.759151
5359,0.809833,0.843013
5360,0.743458,0.735049
5361,0.726448,0.717696
5362,0.861643,0.825855
5363,0.784622,0.775945
5364,0.868292,0.859471
5365,0.767289,0.731625
5366,0.785132,0.74135
