bb_idx,MT_TSCAPE,WT_TSCAPE
1143,0.037933,0.03571
1144,0.040017,0.03847
1145,0.043921,0.044124
1146,0.12155,0.145721
1147,0.117125,0.137565
1148,0.101722,0.106974
1149,0.149106,0.098001
1150,0.133258,0.102378
1151,0.107237,0.089193
1152,0.06031,0.058785
1153,0.073979,0.079296
1154,0.078032,0.068423
1155,0.037152,0.040009
1156,0.033384,0.035073
1157,0.028339,0.030822
1158,0.179886,0.136198
1159,0.316403,0.289386
1160,0.139327,0.112135
1161,0.066332,0.065839
1162,0.06574,0.069382
1163,0.049538,0.055541
1164,0.039035,0.03878
1165,0.047517,0.062941
1166,0.051465,0.055098
1167,0.142687,0.120473
1168,0.168582,0.117647
1169,0.128343,0.100589
1170,0.109644,0.11808
1171,0.062073,0.083112
1172,0.080436,0.089611
1173,0.176815,0.197307
1174,0.266124,0.312844
1175,0.123076,0.16594
1176,0.10952,0.064477
1177,0.10762,0.0649
1178,0.070935,0.044953
1179,0.12963,0.120243
1180,0.110879,0.100481
1181,0.108952,0.093235
1182,0.064407,0.077225
1183,0.043949,0.063824
1184,0.051805,0.069414
1185,0.045842,0.038706
1186,0.040587,0.032558
1187,0.028983,0.033217
1188,0.090491,0.083082
1189,0.086963,0.098373
1190,0.067717,0.05832
1191,0.098506,0.079251
1192,0.065252,0.049349
1193,0.067273,0.056774
1194,0.101433,0.111311
1195,0.032208,0.059836
1196,0.062835,0.080415
1197,0.096522,0.105603
1198,0.08345,0.086198
1199,0.060391,0.078509
1200,0.124602,0.054944
1201,0.222765,0.117581
1202,0.091422,0.046719
1203,0.146476,0.153721
1204,0.050991,0.059599
1205,0.074729,0.072885
1206,0.082655,0.099253
1207,0.085337,0.140198
1208,0.068795,0.103794
1209,0.157008,0.104205
1210,0.111144,0.064883
1211,0.102007,0.076533
1212,0.176137,0.114938
1213,0.133628,0.109784
1214,0.106174,0.094057
1215,0.222314,0.144493
1216,0.087826,0.078097
1217,0.078391,0.071595
1218,0.067165,0.078151
1219,0.045442,0.054712
1220,0.04565,0.048547
1221,0.155261,0.219983
1222,0.06265,0.09582
1223,0.069053,0.115738
1224,0.082112,0.064703
1225,0.173295,0.126108
1226,0.087774,0.079771
1227,0.173757,0.175577
1228,0.097036,0.099296
1229,0.12334,0.121156
1230,0.158662,0.248895
1231,0.11025,0.182986
1232,0.092023,0.172694
1233,0.13953,0.127834
1234,0.089574,0.071804
1235,0.098803,0.103819
1236,0.092953,0.066634
1237,0.045776,0.044955
1238,0.0562,0.046362
1239,0.145672,0.135756
1240,0.088417,0.071726
1241,0.084395,0.078363
1242,0.071291,0.077254
1243,0.033532,0.057678
1244,0.047542,0.065004
1245,0.072056,0.080562
1246,0.073949,0.084156
1247,0.066378,0.081351
1248,0.112285,0.172239
1249,0.130948,0.140886
1250,0.10509,0.132087
1251,0.096918,0.089328
1252,0.063761,0.054858
1253,0.078992,0.078253
1254,0.129213,0.096338
1255,0.226395,0.165578
1256,0.109916,0.079524
1257,0.130219,0.165645
1258,0.047465,0.057205
1259,0.062878,0.077675
1260,0.093536,0.135663
1261,0.076974,0.069571
1262,0.067195,0.0745
1263,0.185307,0.238144
1264,0.100609,0.101182
1265,0.10332,0.128095
1266,0.19129,0.200647
1267,0.168844,0.124076
1268,0.099746,0.085606
1269,0.068109,0.04733
1270,0.033718,0.033363
1271,0.049316,0.035258
1272,0.254648,0.197208
1273,0.089606,0.063227
1274,0.118108,0.09567
1275,0.090904,0.121943
1276,0.073223,0.103455
1277,0.091364,0.113498
1278,0.059688,0.070353
1279,0.063799,0.061135
1280,0.059824,0.06158
1281,0.078897,0.088404
1282,0.043214,0.046031
1283,0.042641,0.046221
1284,0.051305,0.041723
1285,0.065656,0.049999
1286,0.048896,0.039307
1287,0.147681,0.113318
1288,0.11519,0.103039
1289,0.099086,0.086602
1290,0.069008,0.078441
1291,0.051896,0.070884
1292,0.046142,0.053571
1293,0.357205,0.313953
1294,0.401474,0.422143
1295,0.31838,0.306854
1296,0.055297,0.072553
1297,0.047588,0.040401
1298,0.039813,0.046296
1299,0.097043,0.108872
1300,0.115911,0.133532
1301,0.066533,0.069904
1302,0.215707,0.150924
1303,0.131993,0.092707
1304,0.124744,0.104709
1305,0.129181,0.132001
1306,0.100475,0.147791
1307,0.058977,0.078347
1308,0.061576,0.040219
1309,0.051094,0.027854
1310,0.044909,0.027888
1311,0.074606,0.080614
1312,0.044058,0.120592
1313,0.060578,0.088615
1314,0.165515,0.172518
1315,0.170903,0.140788
1316,0.117789,0.113481
1317,0.089138,0.062558
1318,0.08928,0.08739
1319,0.076751,0.058297
1320,0.06031,0.058785
1321,0.073979,0.079296
1322,0.078032,0.068423
1323,0.037152,0.040009
1324,0.033384,0.035073
1325,0.028339,0.030822
1326,0.179886,0.136198
1327,0.316403,0.289386
1328,0.139327,0.112135
1329,0.066332,0.065839
1330,0.06574,0.069382
1331,0.049538,0.055541
1332,0.039035,0.03878
1333,0.047517,0.062941
1334,0.051465,0.055098
1335,0.142687,0.120473
1336,0.168582,0.117647
1337,0.128343,0.100589
1338,0.109644,0.11808
1339,0.062073,0.083112
1340,0.080436,0.089611
1341,0.176815,0.197307
1342,0.266124,0.312844
1343,0.123076,0.16594
1344,0.157123,0.08261
1345,0.158049,0.072474
1346,0.125126,0.07275
1347,0.081743,0.136972
1348,0.06532,0.109823
1349,0.069292,0.102378
1350,0.063582,0.114281
1351,0.043861,0.101585
1352,0.049302,0.110795
1353,0.089563,0.074231
1354,0.109706,0.065724
1355,0.072341,0.062368
1356,0.099084,0.073419
1357,0.088247,0.10157
1358,0.085856,0.076943
1359,0.154085,0.175294
1360,0.129496,0.12638
1361,0.112454,0.100008
1362,0.198589,0.182442
1363,0.079965,0.134546
1364,0.097223,0.109337
1365,0.104196,0.102006
1366,0.079563,0.077379
1367,0.106561,0.10777
1368,0.028549,0.024468
1369,0.039114,0.029328
1370,0.025415,0.022218
1371,0.109243,0.129133
1372,0.085713,0.084601
1373,0.082086,0.086326
1374,0.08943,0.090768
1375,0.079709,0.069426
1376,0.05802,0.050479
1377,0.096118,0.124902
1378,0.094962,0.10706
1379,0.092175,0.098531
1380,0.096582,0.075415
1381,0.056894,0.046283
1382,0.063492,0.049892
1383,0.187958,0.202363
1384,0.164753,0.109905
1385,0.152704,0.140856
1386,0.102462,0.085844
1387,0.095837,0.106592
1388,0.110397,0.085148
1389,0.066291,0.050227
1390,0.04818,0.036638
1391,0.057776,0.048633
1392,0.157123,0.08261
1393,0.158049,0.072474
1394,0.125126,0.07275
1395,0.081743,0.136972
1396,0.06532,0.109823
1397,0.069292,0.102378
1398,0.063582,0.114281
1399,0.043861,0.101585
1400,0.049302,0.110795
1401,0.089563,0.074231
1402,0.109706,0.065724
1403,0.072341,0.062368
1404,0.099084,0.073419
1405,0.088247,0.10157
1406,0.085856,0.076943
1407,0.154085,0.175294
1408,0.129496,0.12638
1409,0.112454,0.100008
1410,0.198589,0.182442
1411,0.079965,0.134546
1412,0.097223,0.109337
1413,0.104196,0.102006
1414,0.079563,0.077379
1415,0.106561,0.10777
1416,0.19735,0.154856
1417,0.108499,0.08814
1418,0.123862,0.080923
1419,0.153394,0.128184
1420,0.108929,0.102368
1421,0.115682,0.092214
1422,0.055431,0.06843
1423,0.042968,0.042087
1424,0.050676,0.055914
1425,0.082213,0.066079
1426,0.076528,0.076443
1427,0.054369,0.055307
1428,0.324015,0.264639
1429,0.271701,0.225016
1430,0.23105,0.202563
1431,0.236524,0.215802
1432,0.129158,0.142581
1433,0.166052,0.167031
1434,0.114328,0.129713
1435,0.070825,0.073249
1436,0.073762,0.074607
1437,0.08638,0.081601
1438,0.047463,0.038951
1439,0.06347,0.050758
1440,0.058846,0.07476
1441,0.034094,0.047925
1442,0.043931,0.059572
1443,0.079771,0.071436
1444,0.061707,0.053429
1445,0.061416,0.058931
1446,0.092707,0.10883
1447,0.07303,0.074854
1448,0.070209,0.074417
1449,0.066257,0.055905
1450,0.054368,0.051062
1451,0.042825,0.036402
1452,0.039333,0.048329
1453,0.039993,0.045564
1454,0.043188,0.04467
1455,0.051876,0.053333
1456,0.060321,0.063247
1457,0.043191,0.04457
1458,0.063895,0.056736
1459,0.055561,0.04166
1460,0.03834,0.03331
1461,0.086523,0.079578
1462,0.186954,0.163449
1463,0.088968,0.077322
1464,0.184443,0.20444
1465,0.08055,0.109783
1466,0.104975,0.129257
1467,0.101441,0.13606
1468,0.130345,0.146469
1469,0.105004,0.122134
1470,0.132361,0.12023
1471,0.077509,0.091316
1472,0.111802,0.10845
1473,0.132645,0.086801
1474,0.12533,0.070831
1475,0.120646,0.071567
1476,0.137714,0.249615
1477,0.157795,0.231224
1478,0.104276,0.157956
1479,0.078543,0.090309
1480,0.08287,0.090657
1481,0.068244,0.076403
1482,0.108607,0.078232
1483,0.058239,0.054143
1484,0.094404,0.072554
1485,0.071119,0.057878
1486,0.075658,0.060297
1487,0.063154,0.051829
1488,0.345514,0.31674
1489,0.028172,0.022171
1490,0.240239,0.219544
1491,0.051401,0.043622
1492,0.037877,0.040017
1493,0.318166,0.364859
1494,0.030306,0.034362
1495,0.16041,0.199021
1496,0.057795,0.064626
1497,0.039803,0.039644
1498,0.40363,0.392813
1499,0.030369,0.028784
1500,0.294563,0.314849
1501,0.056874,0.063203
1502,0.047985,0.05385
1503,0.137059,0.195743
1504,0.01436,0.016767
1505,0.205456,0.198762
1506,0.027035,0.041052
1507,0.029255,0.033574
1508,0.441729,0.358039
1509,0.030118,0.018487
1510,0.213347,0.201252
1511,0.05032,0.037572
1512,0.037011,0.031033
1513,0.340467,0.396225
1514,0.058007,0.048369
1515,0.498543,0.462268
1516,0.114179,0.12909
1517,0.089555,0.114779
1518,0.235315,0.358202
1519,0.015334,0.026311
1520,0.210938,0.266892
1521,0.028556,0.036958
1522,0.027589,0.035293
1523,0.242153,0.387919
1524,0.021691,0.023066
1525,0.236204,0.356215
1526,0.041537,0.066095
1527,0.041676,0.051638
1528,0.316519,0.239301
1529,0.02447,0.019743
1530,0.347505,0.281879
1531,0.052952,0.039002
1532,0.047894,0.03392
1533,0.215668,0.211683
1534,0.019207,0.019013
1535,0.255051,0.242029
1536,0.019246,0.023118
1537,0.0291,0.02872
1538,0.356721,0.329865
1539,0.02197,0.017732
1540,0.29602,0.26145
1541,0.06622,0.053766
1542,0.056066,0.044271
1543,0.344934,0.361551
1544,0.03354,0.037477
1545,0.279382,0.293871
1546,0.05285,0.071964
1547,0.05468,0.060135
1548,0.524251,0.422931
1549,0.047918,0.03457
1550,0.397401,0.334356
1551,0.117782,0.085047
1552,0.080496,0.06738
1553,0.413695,0.517286
1554,0.071845,0.090168
1555,0.5159,0.53029
1556,0.091305,0.139852
1557,0.082286,0.094597
1558,0.334368,0.351
1559,0.021867,0.027126
1560,0.354566,0.3854
1561,0.045963,0.047084
1562,0.041944,0.04415
1563,0.313516,0.36785
1564,0.023233,0.023066
1565,0.253156,0.245872
1566,0.041479,0.04557
1567,0.048673,0.04399
1568,0.32704,0.257363
1569,0.025686,0.016649
1570,0.258804,0.201207
1571,0.044177,0.029079
1572,0.051762,0.034028
1573,0.155661,0.284959
1574,0.017954,0.032405
1575,0.201255,0.241749
1576,0.023067,0.043888
1577,0.028633,0.04321
1578,0.363715,0.348155
1579,0.034705,0.042017
1580,0.317402,0.326215
1581,0.041105,0.051197
1582,0.045604,0.052986
1583,0.537551,0.57533
1584,0.052244,0.050327
1585,0.441433,0.393696
1586,0.082694,0.080582
1587,0.076913,0.067486
1588,0.178474,0.247336
1589,0.013426,0.018242
1590,0.195802,0.247711
1591,0.035694,0.056319
1592,0.033636,0.044745
1593,0.347523,0.34506
1594,0.024057,0.022267
1595,0.261225,0.22601
1596,0.034173,0.029868
1597,0.033801,0.027627
1598,0.337851,0.302779
1599,0.024665,0.018236
1600,0.330194,0.243092
1601,0.039208,0.034975
1602,0.03726,0.036329
1603,0.451582,0.457046
1604,0.032965,0.032523
1605,0.346185,0.361504
1606,0.112718,0.101955
1607,0.084336,0.094478
1608,0.206824,0.322015
1609,0.023596,0.029203
1610,0.204261,0.250055
1611,0.028351,0.035297
1612,0.041143,0.049428
1613,0.533394,0.535575
1614,0.060654,0.049893
1615,0.409611,0.398726
1616,0.095128,0.08448
1617,0.084214,0.082323
1618,0.342581,0.37916
1619,0.023608,0.022238
1620,0.262375,0.287144
1621,0.068752,0.070975
1622,0.064326,0.067883
1623,0.418858,0.499868
1624,0.029857,0.038432
1625,0.299304,0.367153
1626,0.05234,0.063221
1627,0.053374,0.062513
1628,0.224191,0.332286
1629,0.017056,0.029863
1630,0.224464,0.339163
1631,0.046079,0.066231
1632,0.039895,0.061708
1633,0.290189,0.291262
1634,0.020491,0.021986
1635,0.217205,0.241447
1636,0.035097,0.030475
1637,0.041015,0.038502
1638,0.341999,0.345274
1639,0.044561,0.033456
1640,0.320749,0.287207
1641,0.045825,0.048792
1642,0.060527,0.057009
1643,0.388434,0.359536
1644,0.055358,0.04313
1645,0.463467,0.439716
1646,0.077473,0.060238
1647,0.064924,0.059374
1648,0.462032,0.346545
1649,0.043169,0.033979
1650,0.367723,0.31989
1651,0.111519,0.075797
1652,0.073505,0.061727
1653,0.217085,0.207517
1654,0.01573,0.016059
1655,0.177393,0.208933
1656,0.020846,0.026593
1657,0.022056,0.0226
1658,0.52278,0.456382
1659,0.050436,0.038744
1660,0.378611,0.362723
1661,0.085772,0.074642
1662,0.071522,0.068499
1663,0.515028,0.541908
1664,0.063372,0.072271
1665,0.366079,0.394302
1666,0.088791,0.095687
1667,0.067049,0.062324
1668,0.161787,0.131271
1669,0.011854,0.009172
1670,0.095785,0.095798
1671,0.023586,0.018209
1672,0.019832,0.018216
1673,0.409883,0.462624
1674,0.024756,0.027424
1675,0.265777,0.274925
1676,0.052881,0.059279
1677,0.04069,0.043686
1678,0.187743,0.178073
1679,0.013854,0.015157
1680,0.178077,0.157434
1681,0.021388,0.018347
1682,0.02904,0.026989
1683,0.273094,0.288693
1684,0.017462,0.018279
1685,0.159351,0.168187
1686,0.036438,0.03837
1687,0.037637,0.039816
1688,0.35341,0.501398
1689,0.022341,0.042602
1690,0.271357,0.358526
1691,0.065435,0.091024
1692,0.052766,0.066099
1693,0.15207,0.132674
1694,0.012327,0.015203
1695,0.165886,0.162666
1696,0.02378,0.025503
1697,0.027572,0.02656
1698,0.588226,0.604284
1699,0.063363,0.047599
1700,0.392371,0.307862
1701,0.138755,0.072023
1702,0.100719,0.073122
1703,0.224177,0.256328
1704,0.027901,0.041367
1705,0.300307,0.387549
1706,0.031853,0.046467
1707,0.047029,0.083384
1708,0.466031,0.415406
1709,0.040654,0.038891
1710,0.333567,0.260386
1711,0.067202,0.067627
1712,0.054662,0.054163
1713,0.371025,0.465918
1714,0.034475,0.036646
1715,0.43224,0.412024
1716,0.060893,0.086293
1717,0.063567,0.058396
1718,0.551363,0.385956
1719,0.045676,0.020972
1720,0.277242,0.232123
1721,0.051345,0.033555
1722,0.049181,0.045009
1723,0.248029,0.14631
1724,0.022314,0.018586
1725,0.271327,0.19485
1726,0.047469,0.036437
1727,0.054351,0.035958
1728,0.600071,0.63797
1729,0.036105,0.051652
1730,0.353702,0.368047
1731,0.064852,0.073679
1732,0.06804,0.073072
1733,0.253894,0.244819
1734,0.021837,0.02729
1735,0.292998,0.315752
1736,0.041864,0.049495
1737,0.061819,0.064031
1738,0.194079,0.181525
1739,0.013428,0.011982
1740,0.185479,0.179277
1741,0.037554,0.023789
1742,0.030379,0.024927
1743,0.415334,0.439795
1744,0.021689,0.031651
1745,0.28512,0.334038
1746,0.064816,0.081607
1747,0.040533,0.047411
1748,0.390716,0.324214
1749,0.051182,0.036897
1750,0.363092,0.298834
1751,0.104418,0.078973
1752,0.070463,0.060582
1753,0.27611,0.33571
1754,0.019602,0.020515
1755,0.307965,0.334111
1756,0.037335,0.045829
1757,0.033999,0.042416
1758,0.401051,0.419126
1759,0.024206,0.026517
1760,0.272898,0.298055
1761,0.048088,0.040683
1762,0.045814,0.04891
1763,0.551766,0.541473
1764,0.091681,0.09732
1765,0.526292,0.511276
1766,0.154494,0.153264
1767,0.12111,0.117698
1768,0.402491,0.22825
1769,0.021732,0.012657
1770,0.229718,0.18884
1771,0.034077,0.020827
1772,0.035511,0.03102
1773,0.375178,0.400572
1774,0.037365,0.042188
1775,0.343686,0.362875
1776,0.064325,0.064094
1777,0.056642,0.055822
1778,0.388881,0.516543
1779,0.024078,0.059176
1780,0.213854,0.36147
1781,0.048865,0.093651
1782,0.041346,0.075923
1783,0.265647,0.278949
1784,0.012537,0.016006
1785,0.182895,0.158481
1786,0.036791,0.043736
1787,0.041185,0.038951
1788,0.27616,0.247594
1789,0.020401,0.015148
1790,0.225348,0.233666
1791,0.052262,0.042941
1792,0.063271,0.051965
1793,0.188061,0.203155
1794,0.021003,0.024919
1795,0.143331,0.163071
1796,0.030637,0.024458
1797,0.032362,0.028637
1798,0.283084,0.173069
1799,0.024061,0.018482
1800,0.221994,0.177396
1801,0.048443,0.055648
1802,0.027889,0.028932
1803,0.108408,0.102501
1804,0.005722,0.007129
1805,0.127073,0.112838
1806,0.018372,0.016333
1807,0.018375,0.0184
1808,0.252547,0.246972
1809,0.021659,0.020926
1810,0.23416,0.266263
1811,0.047711,0.059436
1812,0.055388,0.059145
1813,0.507513,0.429964
1814,0.070483,0.042098
1815,0.398043,0.349594
1816,0.103941,0.078558
1817,0.09596,0.072362
1818,0.261222,0.259322
1819,0.017085,0.014366
1820,0.246689,0.234462
1821,0.031814,0.031749
1822,0.034658,0.034064
1823,0.456689,0.397736
1824,0.036523,0.028646
1825,0.252885,0.232604
1826,0.061905,0.050761
1827,0.048956,0.047413
1828,0.349454,0.425678
1829,0.027572,0.030908
1830,0.404461,0.431338
1831,0.059349,0.072223
1832,0.04856,0.055485
1833,0.186802,0.190352
1834,0.01026,0.011233
1835,0.16515,0.203011
1836,0.0291,0.028047
1837,0.032222,0.031298
1838,0.269238,0.272956
1839,0.034916,0.030789
1840,0.285658,0.291396
1841,0.054827,0.047062
1842,0.066108,0.064726
1843,0.248879,0.221294
1844,0.018162,0.016812
1845,0.248417,0.255357
1846,0.029718,0.026778
1847,0.034209,0.032617
1848,0.282486,0.276772
1849,0.02169,0.020667
1850,0.19765,0.201846
1851,0.036029,0.034174
1852,0.045628,0.046408
1853,0.437458,0.454333
1854,0.04631,0.043318
1855,0.320595,0.320558
1856,0.064251,0.059673
1857,0.078553,0.079248
1858,0.186635,0.301494
1859,0.018759,0.032381
1860,0.171148,0.259682
1861,0.031739,0.038948
1862,0.031237,0.040206
1863,0.341423,0.36792
1864,0.043836,0.047289
1865,0.234158,0.288595
1866,0.056502,0.068148
1867,0.031505,0.038473
1868,0.09624,0.064975
1869,0.00951,0.006156
1870,0.191571,0.140086
1871,0.032437,0.021118
1872,0.033097,0.021222
1873,0.157787,0.235015
1874,0.012172,0.0193
1875,0.121934,0.136823
1876,0.019245,0.024729
1877,0.022836,0.028245
1878,0.424281,0.407155
1879,0.051494,0.051269
1880,0.377728,0.460076
1881,0.135333,0.145378
1882,0.062787,0.062934
1883,0.294586,0.279657
1884,0.023551,0.023601
1885,0.204841,0.175875
1886,0.031642,0.032651
1887,0.03655,0.036109
1888,0.130079,0.235003
1889,0.011693,0.027266
1890,0.114281,0.218972
1891,0.014416,0.033544
1892,0.014937,0.025494
1893,0.553122,0.425153
1894,0.092175,0.057155
1895,0.517509,0.407158
1896,0.129675,0.09196
1897,0.073353,0.055866
1898,0.149073,0.133768
1899,0.020508,0.013244
1900,0.253681,0.241699
1901,0.029177,0.027491
1902,0.039632,0.0354
1903,0.495205,0.347193
1904,0.030514,0.017604
1905,0.28952,0.232543
1906,0.055476,0.043655
1907,0.056425,0.043052
1908,0.386709,0.450345
1909,0.03726,0.050233
1910,0.322995,0.320508
1911,0.072374,0.104337
1912,0.057369,0.070422
1913,0.132016,0.150569
1914,0.012101,0.015802
1915,0.119619,0.168137
1916,0.025731,0.031642
1917,0.02477,0.029451
1918,0.182976,0.132685
1919,0.01171,0.008329
1920,0.196364,0.155897
1921,0.030133,0.019955
1922,0.031657,0.020596
1923,0.388787,0.206985
1924,0.05551,0.033915
1925,0.370522,0.208538
1926,0.07818,0.035842
1927,0.075631,0.039142
1928,0.247047,0.250808
1929,0.017107,0.01599
1930,0.271968,0.269689
1931,0.032277,0.02652
1932,0.047563,0.041347
1933,0.3897,0.355145
1934,0.0268,0.027603
1935,0.30529,0.29709
1936,0.067995,0.061597
1937,0.059302,0.062064
1938,0.423986,0.43325
1939,0.034779,0.033757
1940,0.226969,0.227628
1941,0.048991,0.046424
1942,0.075192,0.064046
1943,0.203615,0.249108
1944,0.016302,0.020919
1945,0.217139,0.248343
1946,0.032347,0.041092
1947,0.030207,0.035026
1948,0.375366,0.370072
1949,0.024014,0.022913
1950,0.281384,0.298096
1951,0.032128,0.031197
1952,0.039235,0.037465
1953,0.356747,0.385789
1954,0.048013,0.046904
1955,0.469277,0.46547
1956,0.099556,0.094183
1957,0.071459,0.068777
1958,0.363326,0.468503
1959,0.023018,0.03389
1960,0.33101,0.388411
1961,0.047905,0.059957
1962,0.035927,0.045767
1963,0.577255,0.613295
1964,0.071227,0.078686
1965,0.381483,0.481144
1966,0.124715,0.152664
1967,0.066537,0.084169
1968,0.51765,0.567156
1969,0.073294,0.08523
1970,0.398371,0.468541
1971,0.086317,0.105029
1972,0.051287,0.074288
1973,0.261925,0.232822
1974,0.019804,0.015657
1975,0.271361,0.275266
1976,0.040245,0.037545
1977,0.03943,0.035546
1978,0.474853,0.409295
1979,0.027119,0.022191
1980,0.27052,0.269723
1981,0.044815,0.043482
1982,0.046568,0.043828
1983,0.331393,0.286533
1984,0.02846,0.021781
1985,0.332685,0.287646
1986,0.063394,0.052353
1987,0.070554,0.062579
1988,0.491691,0.49773
1989,0.03558,0.035617
1990,0.322101,0.345682
1991,0.071014,0.078269
1992,0.071547,0.0751
1993,0.434787,0.402454
1994,0.034023,0.034324
1995,0.325075,0.325449
1996,0.075042,0.089816
1997,0.062984,0.071795
1998,0.246348,0.309727
1999,0.020397,0.02911
2000,0.28526,0.273798
2001,0.036669,0.039825
2002,0.045671,0.049792
2003,0.179743,0.203074
2004,0.016066,0.01783
2005,0.180695,0.229816
2006,0.027595,0.034448
2007,0.035897,0.042901
2008,0.051335,0.115548
2009,0.00969,0.01935
2010,0.030237,0.032455
2011,0.042015,0.061822
2012,0.477602,0.352769
2013,0.049713,0.035545
2014,0.072863,0.055584
2015,0.203397,0.142568
2016,0.143391,0.171098
2017,0.019283,0.024374
2018,0.070478,0.053903
2019,0.098648,0.095813
2020,0.339736,0.228667
2021,0.02671,0.017195
2022,0.054563,0.042653
2023,0.109977,0.095554
