bb_idx,MT_HLAthena,WT_HLAthena
942,,
943,,
944,0.626445032656193,0.194676390342
945,0.007835953533423,0.0025152030602435
946,0.0128252325505148,0.0509875137203683
947,0.0126946345586071,0.126107744375865
948,,
949,,
950,0.0041565647781276,0.0190779984760512
951,0.072302364009536,0.0262053843413822
952,0.528870952460501,0.440984491672781
953,0.0272967386919643,0.0346818487484901
954,,
955,,
956,0.031719354309866,0.0418554747983257
957,0.206525122808913,0.0500673907960946
958,0.12501105334765,0.140063781994912
959,0.0426341505061525,0.0146245024031183
960,,
961,,
962,0.0174219267934354,0.4651507453786
963,0.0080020600338886,0.0692200181578907
964,0.0544936006707657,0.446454131520457
965,0.0193038097862478,0.267221256904304
966,,
967,,
968,0.0256189441610331,0.065778000619159
969,0.0211769860305746,0.0178413466631254
970,0.0495315417518011,0.0592336205610385
971,0.0598785798841467,0.0888493362607227
972,,
973,,
974,0.0160269173059128,0.0216633519645964
975,0.175837506146895,0.193757492303848
976,0.467197464820411,0.278124905579413
977,0.0337887590188378,0.0716681995907695
978,,
979,,
980,0.0065542198312767,0.0036948001074152
981,0.0161210885504261,0.0283945279765046
982,0.0144417667221407,0.0190675348450895
983,0.509601067725776,0.274187028590435
984,,
985,,
986,0.0321660395950959,0.0908632261833797
987,0.947225056754218,0.969069251749251
988,0.270386374286479,0.406412621753083
989,0.0380512831389852,0.160650049113772
990,,
991,,
992,0.006702041306562,0.024033694480507
993,0.0084300577157086,0.0131832702048188
994,0.0955207190295267,0.185250384971086
995,0.0164573342638,0.0106590157520057
996,,
997,,
