baseline,method,threshold,cost_ratio_r,c_biopsy_anchor,c_miss_anchor_usd,exp_cost_normalized,treat_all_cost,treat_none_cost,net_benefit,prevalence
A,EfficientNet-B3,0.3416,774.74,58.4,259447.0,26.418116,1.0,154.948697,-0.054718,0.2
A,EfficientNet-B3,0.3466,774.74,58.4,259447.0,26.418116,1.0,154.948697,-0.059627,0.2
A,EfficientNet-B3,0.3515,774.74,58.4,259447.0,26.418116,1.0,154.948697,-0.064611,0.2
A,EfficientNet-B3,0.3565,774.74,58.4,259447.0,26.418116,1.0,154.948697,-0.069671,0.2
A,EfficientNet-B3,0.3614,774.74,58.4,259447.0,26.414783,1.0,154.948697,-0.072923,0.2
A,EfficientNet-B3,0.3664,774.74,58.4,259447.0,26.408116,1.0,154.948697,-0.074247,0.2
A,EfficientNet-B3,0.3713,774.74,58.4,259447.0,26.404783,1.0,154.948697,-0.077455,0.2
A,EfficientNet-B3,0.3763,774.74,58.4,259447.0,26.40145,1.0,154.948697,-0.080661,0.2
A,EfficientNet-B3,0.3812,774.74,58.4,259447.0,26.40145,1.0,154.948697,-0.085919,0.2
A,EfficientNet-B3,0.3862,774.74,58.4,259447.0,26.398116,1.0,154.948697,-0.089165,0.2
A,EfficientNet-B3,0.3911,774.74,58.4,259447.0,26.398116,1.0,154.948697,-0.09455,0.2
A,EfficientNet-B3,0.3961,774.74,58.4,259447.0,26.394783,1.0,154.948697,-0.097837,0.2
A,EfficientNet-B3,0.401,774.74,58.4,259447.0,26.39145,1.0,154.948697,-0.101124,0.2
A,EfficientNet-B3,0.406,774.74,58.4,259447.0,26.39145,1.0,154.948697,-0.106688,0.2
A,EfficientNet-B3,0.4109,774.74,58.4,259447.0,26.388116,1.0,154.948697,-0.110021,0.2
A,EfficientNet-B3,0.4159,774.74,58.4,259447.0,26.384783,1.0,154.948697,-0.113353,0.2
A,EfficientNet-B3,0.4208,774.74,58.4,259447.0,26.384783,1.0,154.948697,-0.119107,0.2
A,EfficientNet-B3,0.4258,774.74,58.4,259447.0,28.963928,1.0,154.948697,-0.128294,0.2
A,EfficientNet-B3,0.4307,774.74,58.4,259447.0,31.536406,1.0,154.948697,-0.132538,0.2
A,EfficientNet-B3,0.4357,774.74,58.4,259447.0,31.533073,1.0,154.948697,-0.135922,0.2
A,EfficientNet-B3,0.4406,774.74,58.4,259447.0,31.533073,1.0,154.948697,-0.141932,0.2
A,EfficientNet-B3,0.4456,774.74,58.4,259447.0,31.533073,1.0,154.948697,-0.148049,0.2
A,EfficientNet-B3,0.4505,774.74,58.4,259447.0,31.529739,1.0,154.948697,-0.151544,0.2
A,EfficientNet-B3,0.4555,774.74,58.4,259447.0,31.529739,1.0,154.948697,-0.15783,0.2
A,EfficientNet-B3,0.4604,774.74,58.4,259447.0,31.526406,1.0,154.948697,-0.161386,0.2
A,EfficientNet-B3,0.4654,774.74,58.4,259447.0,31.526406,1.0,154.948697,-0.167849,0.2
A,EfficientNet-B3,0.4703,774.74,58.4,259447.0,31.519739,1.0,154.948697,-0.168513,0.2
A,EfficientNet-B3,0.4753,774.74,58.4,259447.0,31.519739,1.0,154.948697,-0.175101,0.2
A,EfficientNet-B3,0.4802,774.74,58.4,259447.0,31.519739,1.0,154.948697,-0.181815,0.2
A,EfficientNet-B3,0.4852,774.74,58.4,259447.0,31.516406,1.0,154.948697,-0.185517,0.2
A,EfficientNet-B3,0.4901,774.74,58.4,259447.0,31.516406,1.0,154.948697,-0.19243,0.2
A,EfficientNet-B3,0.4951,774.74,58.4,259447.0,31.513073,1.0,154.948697,-0.196211,0.2
A,EfficientNet-B3,0.5,774.74,58.4,259447.0,31.509739,1.0,154.948697,-0.2,0.2
A,EfficientNet-B3,0.5049,774.74,58.4,259447.0,31.509739,1.0,154.948697,-0.207199,0.2
A,EfficientNet-B3,0.5099,774.74,58.4,259447.0,31.509739,1.0,154.948697,-0.214542,0.2
A,EfficientNet-B3,0.5148,774.74,58.4,259447.0,31.506406,1.0,154.948697,-0.218499,0.2
A,EfficientNet-B3,0.5198,774.74,58.4,259447.0,31.506406,1.0,154.948697,-0.226076,0.2
A,EfficientNet-B3,0.5247,774.74,58.4,259447.0,31.506406,1.0,154.948697,-0.233812,0.2
A,EfficientNet-B3,0.5297,774.74,58.4,259447.0,31.503073,1.0,154.948697,-0.237955,0.2
A,EfficientNet-B3,0.5346,774.74,58.4,259447.0,31.503073,1.0,154.948697,-0.245946,0.2
A,EfficientNet-B3,0.5396,774.74,58.4,259447.0,31.499739,1.0,154.948697,-0.250202,0.2
A,EfficientNet-B3,0.5445,774.74,58.4,259447.0,31.496406,1.0,154.948697,-0.254478,0.2
A,EfficientNet-B3,0.5495,774.74,58.4,259447.0,31.496406,1.0,154.948697,-0.26284,0.2
A,EfficientNet-B3,0.5544,774.74,58.4,259447.0,31.496406,1.0,154.948697,-0.271388,0.2
A,EfficientNet-B3,0.5594,774.74,58.4,259447.0,31.496406,1.0,154.948697,-0.280128,0.2
A,EfficientNet-B3,0.5643,774.74,58.4,259447.0,31.486406,1.0,154.948697,-0.276113,0.2
A,EfficientNet-B3,0.5693,774.74,58.4,259447.0,31.486406,1.0,154.948697,-0.284994,0.2
A,EfficientNet-B3,0.5742,774.74,58.4,259447.0,31.486406,1.0,154.948697,-0.294081,0.2
A,EfficientNet-B3,0.5792,774.74,58.4,259447.0,31.483073,1.0,154.948697,-0.298793,0.2
A,EfficientNet-B3,0.5841,774.74,58.4,259447.0,31.483073,1.0,154.948697,-0.308221,0.2
A,EfficientNet-B3,0.5891,774.74,58.4,259447.0,31.483073,1.0,154.948697,-0.317876,0.2
A,EfficientNet-B3,0.594,774.74,58.4,259447.0,31.483073,1.0,154.948697,-0.327766,0.2
A,EfficientNet-B3,0.599,774.74,58.4,259447.0,31.483073,1.0,154.948697,-0.337901,0.2
A,EfficientNet-B3,0.6039,774.74,58.4,259447.0,31.473073,1.0,154.948697,-0.33304,0.2
A,EfficientNet-B3,0.6089,774.74,58.4,259447.0,31.469739,1.0,154.948697,-0.338182,0.2
A,EfficientNet-B3,0.6138,774.74,58.4,259447.0,31.463073,1.0,154.948697,-0.338071,0.2
A,EfficientNet-B3,0.6188,774.74,58.4,259447.0,31.463073,1.0,154.948697,-0.348606,0.2
A,EfficientNet-B3,0.6237,774.74,58.4,259447.0,31.463073,1.0,154.948697,-0.359418,0.2
A,EfficientNet-B3,0.6287,774.74,58.4,259447.0,34.042218,1.0,154.948697,-0.373852,0.2
A,EfficientNet-B3,0.6336,774.74,58.4,259447.0,34.042218,1.0,154.948697,-0.385252,0.2
A,EfficientNet-B3,0.6386,774.74,58.4,259447.0,34.038884,1.0,154.948697,-0.391075,0.2
A,EfficientNet-B3,0.6435,774.74,58.4,259447.0,36.618029,1.0,154.948697,-0.406318,0.2
A,EfficientNet-B3,0.6485,774.74,58.4,259447.0,36.618029,1.0,154.948697,-0.418563,0.2
A,EfficientNet-B3,0.6534,774.74,58.4,259447.0,36.614696,1.0,154.948697,-0.424873,0.2
A,EfficientNet-B3,0.6584,774.74,58.4,259447.0,36.611363,1.0,154.948697,-0.431269,0.2
A,EfficientNet-B3,0.6633,774.74,58.4,259447.0,36.608029,1.0,154.948697,-0.437756,0.2
A,EfficientNet-B3,0.6683,774.74,58.4,259447.0,36.608029,1.0,154.948697,-0.451052,0.2
A,EfficientNet-B3,0.6732,774.74,58.4,259447.0,39.183841,1.0,154.948697,-0.461216,0.2
A,EfficientNet-B3,0.6782,774.74,58.4,259447.0,39.183841,1.0,154.948697,-0.475179,0.2
A,EfficientNet-B3,0.6831,774.74,58.4,259447.0,39.180508,1.0,154.948697,-0.482392,0.2
A,EfficientNet-B3,0.6881,774.74,58.4,259447.0,39.177174,1.0,154.948697,-0.489728,0.2
A,EfficientNet-B3,0.693,774.74,58.4,259447.0,39.177174,1.0,154.948697,-0.504719,0.2
A,EfficientNet-B3,0.698,774.74,58.4,259447.0,39.177174,1.0,154.948697,-0.520201,0.2
A,EfficientNet-B3,0.7029,774.74,58.4,259447.0,39.167174,1.0,154.948697,-0.512537,0.2
A,EfficientNet-B3,0.7079,774.74,58.4,259447.0,39.167174,1.0,154.948697,-0.528506,0.2
A,EfficientNet-B3,0.7128,774.74,58.4,259447.0,39.157174,1.0,154.948697,-0.520204,0.2
A,EfficientNet-B3,0.7178,774.74,58.4,259447.0,39.157174,1.0,154.948697,-0.536693,0.2
A,EfficientNet-B3,0.7227,774.74,58.4,259447.0,39.153841,1.0,154.948697,-0.545082,0.2
A,EfficientNet-B3,0.7277,774.74,58.4,259447.0,39.153841,1.0,154.948697,-0.562562,0.2
A,EfficientNet-B3,0.7326,774.74,58.4,259447.0,39.153841,1.0,154.948697,-0.580689,0.2
A,EfficientNet-B3,0.7376,774.74,58.4,259447.0,39.153841,1.0,154.948697,-0.5995,0.2
A,EfficientNet-B3,0.7425,774.74,58.4,259447.0,39.153841,1.0,154.948697,-0.619034,0.2
A,EfficientNet-B3,0.7475,774.74,58.4,259447.0,39.150508,1.0,154.948697,-0.629467,0.2
A,EfficientNet-B3,0.7524,774.74,58.4,259447.0,39.147174,1.0,154.948697,-0.640184,0.2
A,EfficientNet-B3,0.7574,774.74,58.4,259447.0,39.147174,1.0,154.948697,-0.661607,0.2
A,EfficientNet-B3,0.7623,774.74,58.4,259447.0,39.147174,1.0,154.948697,-0.683923,0.2
A,EfficientNet-B3,0.7673,774.74,58.4,259447.0,41.726319,1.0,154.948697,-0.710521,0.2
A,EfficientNet-B3,0.7722,774.74,58.4,259447.0,41.716319,1.0,154.948697,-0.700894,0.2
A,EfficientNet-B3,0.7772,774.74,58.4,259447.0,41.712986,1.0,154.948697,-0.713648,0.2
A,EfficientNet-B3,0.7821,774.74,58.4,259447.0,41.712986,1.0,154.948697,-0.738795,0.2
A,EfficientNet-B3,0.7871,774.74,58.4,259447.0,41.712986,1.0,154.948697,-0.765111,0.2
A,EfficientNet-B3,0.792,774.74,58.4,259447.0,41.709653,1.0,154.948697,-0.779985,0.2
A,EfficientNet-B3,0.797,774.74,58.4,259447.0,41.709653,1.0,154.948697,-0.808507,0.2
A,EfficientNet-B3,0.8019,774.74,58.4,259447.0,41.706319,1.0,154.948697,-0.82496,0.2
A,EfficientNet-B3,0.8069,774.74,58.4,259447.0,44.285464,1.0,154.948697,-0.859344,0.2
A,EfficientNet-B3,0.8118,774.74,58.4,259447.0,44.285464,1.0,154.948697,-0.892029,0.2
A,EfficientNet-B3,0.8168,774.74,58.4,259447.0,46.861276,1.0,154.948697,-0.914954,0.2
A,EfficientNet-B3,0.8217,774.74,58.4,259447.0,46.854609,1.0,154.948697,-0.920085,0.2
A,EfficientNet-B3,0.8267,774.74,58.4,259447.0,49.430421,1.0,154.948697,-0.944359,0.2
A,EfficientNet-B3,0.8316,774.74,58.4,259447.0,49.423754,1.0,154.948697,-0.949872,0.2
A,EfficientNet-B3,0.8366,774.74,58.4,259447.0,51.999566,1.0,154.948697,-0.975711,0.2
A,EfficientNet-B3,0.8415,774.74,58.4,259447.0,51.996232,1.0,154.948697,-0.999414,0.2
A,EfficientNet-B3,0.8465,774.74,58.4,259447.0,51.992899,1.0,154.948697,-1.02443,0.2
A,EfficientNet-B3,0.8514,774.74,58.4,259447.0,51.989566,1.0,154.948697,-1.050891,0.2
A,EfficientNet-B3,0.8564,774.74,58.4,259447.0,51.986232,1.0,154.948697,-1.078945,0.2
A,EfficientNet-B3,0.8613,774.74,58.4,259447.0,54.565377,1.0,154.948697,-1.132799,0.2
A,EfficientNet-B3,0.8663,774.74,58.4,259447.0,54.565377,1.0,154.948697,-1.187059,0.2
A,EfficientNet-B3,0.8712,774.74,58.4,259447.0,54.552044,1.0,154.948697,-1.155294,0.2
A,EfficientNet-B3,0.8762,774.74,58.4,259447.0,54.548711,1.0,154.948697,-1.190674,0.2
A,EfficientNet-B3,0.8811,774.74,58.4,259447.0,54.548711,1.0,154.948697,-1.253427,0.2
A,EfficientNet-B3,0.8861,774.74,58.4,259447.0,57.124522,1.0,154.948697,-1.299043,0.2
A,EfficientNet-B3,0.891,774.74,58.4,259447.0,57.124522,1.0,154.948697,-1.372113,0.2
A,EfficientNet-B3,0.896,774.74,58.4,259447.0,57.121189,1.0,154.948697,-1.42343,0.2
A,EfficientNet-B3,0.9009,774.74,58.4,259447.0,57.117856,1.0,154.948697,-1.479541,0.2
A,EfficientNet-B3,0.9059,774.74,58.4,259447.0,59.697001,1.0,154.948697,-1.576609,0.2
A,EfficientNet-B3,0.9108,774.74,58.4,259447.0,64.851957,1.0,154.948697,-1.653375,0.2
A,EfficientNet-B3,0.9158,774.74,58.4,259447.0,67.427769,1.0,154.948697,-1.734652,0.2
A,EfficientNet-B3,0.9207,774.74,58.4,259447.0,67.421102,1.0,154.948697,-1.783206,0.2
A,EfficientNet-B3,0.9257,774.74,58.4,259447.0,67.417769,1.0,154.948697,-1.878841,0.2
A,EfficientNet-B3,0.9306,774.74,58.4,259447.0,67.414435,1.0,154.948697,-1.987642,0.2
A,EfficientNet-B3,0.9356,774.74,58.4,259447.0,67.407769,1.0,154.948697,-2.064253,0.2
A,EfficientNet-B3,0.9405,774.74,58.4,259447.0,72.556059,1.0,154.948697,-2.106474,0.2
A,EfficientNet-B3,0.9455,774.74,58.4,259447.0,77.711015,1.0,154.948697,-2.268889,0.2
A,EfficientNet-B3,0.9504,774.74,58.4,259447.0,77.704349,1.0,154.948697,-2.391181,0.2
A,EfficientNet-B3,0.9554,774.74,58.4,259447.0,80.276827,1.0,154.948697,-2.542443,0.2
A,EfficientNet-B3,0.9603,774.74,58.4,259447.0,80.276827,1.0,154.948697,-2.88687,0.2
A,EfficientNet-B3,0.9653,774.74,58.4,259447.0,82.849305,1.0,154.948697,-3.147558,0.2
A,EfficientNet-B3,0.9702,774.74,58.4,259447.0,85.425117,1.0,154.948697,-3.600056,0.2
A,EfficientNet-B3,0.9752,774.74,58.4,259447.0,90.583407,1.0,154.948697,-4.364309,0.2
A,EfficientNet-B3,0.9801,774.74,58.4,259447.0,95.73503,1.0,154.948697,-5.177073,0.2
A,EfficientNet-B3,0.9851,774.74,58.4,259447.0,98.300841,1.0,154.948697,-6.076577,0.2
A,EfficientNet-B3,0.99,774.74,58.4,259447.0,108.597421,1.0,154.948697,-7.2,0.2
A,EfficientNet-B3,0.01,930.04,58.4,259447.0,7.093631,1.0,186.008928,0.186263,0.2
A,EfficientNet-B3,0.0149,930.04,58.4,259447.0,7.080298,1.0,186.008928,0.182912,0.2
A,EfficientNet-B3,0.0199,930.04,58.4,259447.0,7.050298,1.0,186.008928,0.180001,0.2
A,EfficientNet-B3,0.0248,930.04,58.4,259447.0,7.033631,1.0,186.008928,0.177025,0.2
A,EfficientNet-B3,0.0298,930.04,58.4,259447.0,7.026964,1.0,186.008928,0.173882,0.2
A,EfficientNet-B3,0.0347,930.04,58.4,259447.0,7.013631,1.0,186.008928,0.171014,0.2
A,EfficientNet-B3,0.0397,930.04,58.4,259447.0,7.003631,1.0,186.008928,0.168117,0.2
A,EfficientNet-B3,0.0446,930.04,58.4,259447.0,6.986964,1.0,186.008928,0.165605,0.2
A,EfficientNet-B3,0.0496,930.04,58.4,259447.0,6.980298,1.0,186.008928,0.162719,0.2
A,EfficientNet-B3,0.0545,930.04,58.4,259447.0,6.980298,1.0,186.008928,0.159487,0.2
A,EfficientNet-B3,0.0595,930.04,58.4,259447.0,6.970298,1.0,186.008928,0.156854,0.2
A,EfficientNet-B3,0.0644,930.04,58.4,259447.0,6.970298,1.0,186.008928,0.15361,0.2
A,EfficientNet-B3,0.0694,930.04,58.4,259447.0,6.963631,1.0,186.008928,0.150829,0.2
A,EfficientNet-B3,0.0743,930.04,58.4,259447.0,6.960298,1.0,186.008928,0.147822,0.2
A,EfficientNet-B3,0.0793,930.04,58.4,259447.0,10.05378,1.0,186.008928,0.141485,0.2
A,EfficientNet-B3,0.0842,930.04,58.4,259447.0,10.04378,1.0,186.008928,0.139098,0.2
A,EfficientNet-B3,0.0892,930.04,58.4,259447.0,13.140595,1.0,186.008928,0.132481,0.2
A,EfficientNet-B3,0.0941,930.04,58.4,259447.0,13.140595,1.0,186.008928,0.129161,0.2
A,EfficientNet-B3,0.0991,930.04,58.4,259447.0,13.140595,1.0,186.008928,0.125806,0.2
A,EfficientNet-B3,0.104,930.04,58.4,259447.0,13.137262,1.0,186.008928,0.1228,0.2
A,EfficientNet-B3,0.109,930.04,58.4,259447.0,13.130595,1.0,186.008928,0.120205,0.2
A,EfficientNet-B3,0.1139,930.04,58.4,259447.0,16.224077,1.0,186.008928,0.113894,0.2
A,EfficientNet-B3,0.1189,930.04,58.4,259447.0,16.224077,1.0,186.008928,0.110471,0.2
A,EfficientNet-B3,0.1238,930.04,58.4,259447.0,16.217411,1.0,186.008928,0.107951,0.2
A,EfficientNet-B3,0.1288,930.04,58.4,259447.0,16.214077,1.0,186.008928,0.104986,0.2
A,EfficientNet-B3,0.1337,930.04,58.4,259447.0,16.210744,1.0,186.008928,0.102024,0.2
A,EfficientNet-B3,0.1387,930.04,58.4,259447.0,16.210744,1.0,186.008928,0.098531,0.2
A,EfficientNet-B3,0.1436,930.04,58.4,259447.0,16.207411,1.0,186.008928,0.095556,0.2
A,EfficientNet-B3,0.1486,930.04,58.4,259447.0,19.304226,1.0,186.008928,0.08867,0.2
A,EfficientNet-B3,0.1535,930.04,58.4,259447.0,19.300893,1.0,186.008928,0.08568,0.2
A,EfficientNet-B3,0.1585,930.04,58.4,259447.0,22.394375,1.0,186.008928,0.079361,0.2
A,EfficientNet-B3,0.1634,930.04,58.4,259447.0,25.487857,1.0,186.008928,0.073047,0.2
A,EfficientNet-B3,0.1684,930.04,58.4,259447.0,25.487857,1.0,186.008928,0.069395,0.2
A,EfficientNet-B3,0.1733,930.04,58.4,259447.0,25.484524,1.0,186.008928,0.066398,0.2
A,EfficientNet-B3,0.1783,930.04,58.4,259447.0,25.484524,1.0,186.008928,0.062682,0.2
A,EfficientNet-B3,0.1832,930.04,58.4,259447.0,25.484524,1.0,186.008928,0.058921,0.2
A,EfficientNet-B3,0.1882,930.04,58.4,259447.0,25.477857,1.0,186.008928,0.056659,0.2
A,EfficientNet-B3,0.1931,930.04,58.4,259447.0,25.477857,1.0,186.008928,0.052856,0.2
A,EfficientNet-B3,0.1981,930.04,58.4,259447.0,25.477857,1.0,186.008928,0.049006,0.2
A,EfficientNet-B3,0.203,930.04,58.4,259447.0,25.477857,1.0,186.008928,0.045108,0.2
A,EfficientNet-B3,0.208,930.04,58.4,259447.0,25.474524,1.0,186.008928,0.042036,0.2
A,EfficientNet-B3,0.2129,930.04,58.4,259447.0,25.464524,1.0,186.008928,0.040772,0.2
A,EfficientNet-B3,0.2179,930.04,58.4,259447.0,28.558006,1.0,186.008928,0.034427,0.2
A,EfficientNet-B3,0.2228,930.04,58.4,259447.0,28.558006,1.0,186.008928,0.030464,0.2
A,EfficientNet-B3,0.2278,930.04,58.4,259447.0,28.554673,1.0,186.008928,0.027434,0.2
A,EfficientNet-B3,0.2327,930.04,58.4,259447.0,28.554673,1.0,186.008928,0.023397,0.2
A,EfficientNet-B3,0.2377,930.04,58.4,259447.0,28.554673,1.0,186.008928,0.019307,0.2
A,EfficientNet-B3,0.2426,930.04,58.4,259447.0,28.554673,1.0,186.008928,0.015163,0.2
A,EfficientNet-B3,0.2476,930.04,58.4,259447.0,28.541339,1.0,186.008928,0.015352,0.2
A,EfficientNet-B3,0.2525,930.04,58.4,259447.0,28.541339,1.0,186.008928,0.011216,0.2
A,EfficientNet-B3,0.2575,930.04,58.4,259447.0,28.531339,1.0,186.008928,0.010492,0.2
A,EfficientNet-B3,0.2624,930.04,58.4,259447.0,28.531339,1.0,186.008928,0.006335,0.2
A,EfficientNet-B3,0.2674,930.04,58.4,259447.0,31.628155,1.0,186.008928,-0.001211,0.2
A,EfficientNet-B3,0.2723,930.04,58.4,259447.0,31.628155,1.0,186.008928,-0.005482,0.2
A,EfficientNet-B3,0.2773,930.04,58.4,259447.0,31.624821,1.0,186.008928,-0.008532,0.2
A,EfficientNet-B3,0.2822,930.04,58.4,259447.0,31.621488,1.0,186.008928,-0.011579,0.2
A,EfficientNet-B3,0.2872,930.04,58.4,259447.0,31.618155,1.0,186.008928,-0.014621,0.2
A,EfficientNet-B3,0.2921,930.04,58.4,259447.0,31.618155,1.0,186.008928,-0.019035,0.2
A,EfficientNet-B3,0.2971,930.04,58.4,259447.0,31.618155,1.0,186.008928,-0.023512,0.2
A,EfficientNet-B3,0.302,930.04,58.4,259447.0,31.618155,1.0,186.008928,-0.028051,0.2
A,EfficientNet-B3,0.307,930.04,58.4,259447.0,31.611488,1.0,186.008928,-0.029703,0.2
A,EfficientNet-B3,0.3119,930.04,58.4,259447.0,31.608155,1.0,186.008928,-0.032793,0.2
A,EfficientNet-B3,0.3169,930.04,58.4,259447.0,31.604821,1.0,186.008928,-0.03588,0.2
A,EfficientNet-B3,0.3218,930.04,58.4,259447.0,31.598155,1.0,186.008928,-0.037382,0.2
A,EfficientNet-B3,0.3268,930.04,58.4,259447.0,31.598155,1.0,186.008928,-0.042043,0.2
A,EfficientNet-B3,0.3317,930.04,58.4,259447.0,31.598155,1.0,186.008928,-0.046773,0.2
A,EfficientNet-B3,0.3367,930.04,58.4,259447.0,31.594821,1.0,186.008928,-0.049883,0.2
A,EfficientNet-B3,0.3416,930.04,58.4,259447.0,31.594821,1.0,186.008928,-0.054718,0.2
A,EfficientNet-B3,0.3466,930.04,58.4,259447.0,31.594821,1.0,186.008928,-0.059627,0.2
A,EfficientNet-B3,0.3515,930.04,58.4,259447.0,31.594821,1.0,186.008928,-0.064611,0.2
A,EfficientNet-B3,0.3565,930.04,58.4,259447.0,31.594821,1.0,186.008928,-0.069671,0.2
A,EfficientNet-B3,0.3614,930.04,58.4,259447.0,31.591488,1.0,186.008928,-0.072923,0.2
A,EfficientNet-B3,0.3664,930.04,58.4,259447.0,31.584821,1.0,186.008928,-0.074247,0.2
A,EfficientNet-B3,0.3713,930.04,58.4,259447.0,31.581488,1.0,186.008928,-0.077455,0.2
A,EfficientNet-B3,0.3763,930.04,58.4,259447.0,31.578155,1.0,186.008928,-0.080661,0.2
A,EfficientNet-B3,0.3812,930.04,58.4,259447.0,31.578155,1.0,186.008928,-0.085919,0.2
A,EfficientNet-B3,0.3862,930.04,58.4,259447.0,31.574821,1.0,186.008928,-0.089165,0.2
A,EfficientNet-B3,0.3911,930.04,58.4,259447.0,31.574821,1.0,186.008928,-0.09455,0.2
A,EfficientNet-B3,0.3961,930.04,58.4,259447.0,31.571488,1.0,186.008928,-0.097837,0.2
A,EfficientNet-B3,0.401,930.04,58.4,259447.0,31.568155,1.0,186.008928,-0.101124,0.2
A,EfficientNet-B3,0.406,930.04,58.4,259447.0,31.568155,1.0,186.008928,-0.106688,0.2
A,EfficientNet-B3,0.4109,930.04,58.4,259447.0,31.564821,1.0,186.008928,-0.110021,0.2
A,EfficientNet-B3,0.4159,930.04,58.4,259447.0,31.561488,1.0,186.008928,-0.113353,0.2
A,EfficientNet-B3,0.4208,930.04,58.4,259447.0,31.561488,1.0,186.008928,-0.119107,0.2
A,EfficientNet-B3,0.4258,930.04,58.4,259447.0,34.658304,1.0,186.008928,-0.128294,0.2
A,EfficientNet-B3,0.4307,930.04,58.4,259447.0,37.748452,1.0,186.008928,-0.132538,0.2
A,EfficientNet-B3,0.4357,930.04,58.4,259447.0,37.745119,1.0,186.008928,-0.135922,0.2
A,EfficientNet-B3,0.4406,930.04,58.4,259447.0,37.745119,1.0,186.008928,-0.141932,0.2
A,EfficientNet-B3,0.4456,930.04,58.4,259447.0,37.745119,1.0,186.008928,-0.148049,0.2
A,EfficientNet-B3,0.4505,930.04,58.4,259447.0,37.741786,1.0,186.008928,-0.151544,0.2
A,EfficientNet-B3,0.4555,930.04,58.4,259447.0,37.741786,1.0,186.008928,-0.15783,0.2
A,EfficientNet-B3,0.4604,930.04,58.4,259447.0,37.738452,1.0,186.008928,-0.161386,0.2
A,EfficientNet-B3,0.4654,930.04,58.4,259447.0,37.738452,1.0,186.008928,-0.167849,0.2
A,EfficientNet-B3,0.4703,930.04,58.4,259447.0,37.731786,1.0,186.008928,-0.168513,0.2
A,EfficientNet-B3,0.4753,930.04,58.4,259447.0,37.731786,1.0,186.008928,-0.175101,0.2
A,EfficientNet-B3,0.4802,930.04,58.4,259447.0,37.731786,1.0,186.008928,-0.181815,0.2
A,EfficientNet-B3,0.4852,930.04,58.4,259447.0,37.728452,1.0,186.008928,-0.185517,0.2
A,EfficientNet-B3,0.4901,930.04,58.4,259447.0,37.728452,1.0,186.008928,-0.19243,0.2
A,EfficientNet-B3,0.4951,930.04,58.4,259447.0,37.725119,1.0,186.008928,-0.196211,0.2
A,EfficientNet-B3,0.5,930.04,58.4,259447.0,37.721786,1.0,186.008928,-0.2,0.2
A,EfficientNet-B3,0.5049,930.04,58.4,259447.0,37.721786,1.0,186.008928,-0.207199,0.2
A,EfficientNet-B3,0.5099,930.04,58.4,259447.0,37.721786,1.0,186.008928,-0.214542,0.2
A,EfficientNet-B3,0.5148,930.04,58.4,259447.0,37.718452,1.0,186.008928,-0.218499,0.2
A,EfficientNet-B3,0.5198,930.04,58.4,259447.0,37.718452,1.0,186.008928,-0.226076,0.2
A,EfficientNet-B3,0.5247,930.04,58.4,259447.0,37.718452,1.0,186.008928,-0.233812,0.2
A,EfficientNet-B3,0.5297,930.04,58.4,259447.0,37.715119,1.0,186.008928,-0.237955,0.2
A,EfficientNet-B3,0.5346,930.04,58.4,259447.0,37.715119,1.0,186.008928,-0.245946,0.2
A,EfficientNet-B3,0.5396,930.04,58.4,259447.0,37.711786,1.0,186.008928,-0.250202,0.2
A,EfficientNet-B3,0.5445,930.04,58.4,259447.0,37.708452,1.0,186.008928,-0.254478,0.2
A,EfficientNet-B3,0.5495,930.04,58.4,259447.0,37.708452,1.0,186.008928,-0.26284,0.2
A,EfficientNet-B3,0.5544,930.04,58.4,259447.0,37.708452,1.0,186.008928,-0.271388,0.2
A,EfficientNet-B3,0.5594,930.04,58.4,259447.0,37.708452,1.0,186.008928,-0.280128,0.2
A,EfficientNet-B3,0.5643,930.04,58.4,259447.0,37.698452,1.0,186.008928,-0.276113,0.2
A,EfficientNet-B3,0.5693,930.04,58.4,259447.0,37.698452,1.0,186.008928,-0.284994,0.2
A,EfficientNet-B3,0.5742,930.04,58.4,259447.0,37.698452,1.0,186.008928,-0.294081,0.2
A,EfficientNet-B3,0.5792,930.04,58.4,259447.0,37.695119,1.0,186.008928,-0.298793,0.2
A,EfficientNet-B3,0.5841,930.04,58.4,259447.0,37.695119,1.0,186.008928,-0.308221,0.2
A,EfficientNet-B3,0.5891,930.04,58.4,259447.0,37.695119,1.0,186.008928,-0.317876,0.2
A,EfficientNet-B3,0.594,930.04,58.4,259447.0,37.695119,1.0,186.008928,-0.327766,0.2
A,EfficientNet-B3,0.599,930.04,58.4,259447.0,37.695119,1.0,186.008928,-0.337901,0.2
A,EfficientNet-B3,0.6039,930.04,58.4,259447.0,37.685119,1.0,186.008928,-0.33304,0.2
A,EfficientNet-B3,0.6089,930.04,58.4,259447.0,37.681786,1.0,186.008928,-0.338182,0.2
A,EfficientNet-B3,0.6138,930.04,58.4,259447.0,37.675119,1.0,186.008928,-0.338071,0.2
A,EfficientNet-B3,0.6188,930.04,58.4,259447.0,37.675119,1.0,186.008928,-0.348606,0.2
A,EfficientNet-B3,0.6237,930.04,58.4,259447.0,37.675119,1.0,186.008928,-0.359418,0.2
A,EfficientNet-B3,0.6287,930.04,58.4,259447.0,40.771934,1.0,186.008928,-0.373852,0.2
A,EfficientNet-B3,0.6336,930.04,58.4,259447.0,40.771934,1.0,186.008928,-0.385252,0.2
