bb_idx,MT_Seq2Neo
1178,0.776199
1179,0.738339
1180,0.901314
1181,0.896596
1182,0.677836
1183,0.729224
1184,0.86693
1185,0.846162
1186,0.945017
1187,0.94243
1188,0.325637
1189,0.66069
1190,0.82494
1191,0.726235
1192,0.928381
1193,0.918814
1194,0.365646
1195,0.583757
1196,0.730141
1197,0.670265
1198,0.869785
1199,0.859338
1200,0.629013
1201,0.660738
1202,0.833219
1203,0.796171
1204,0.908014
1205,0.902834
1206,0.839016
1207,0.825337
1208,0.93072
1209,0.920554
1210,0.964966
1211,0.963458
1212,0.657521
1213,0.678812
1214,0.851221
1215,0.814835
1216,0.918176
1217,0.917868
1218,0.641043
1219,0.572352
1220,0.800065
1221,0.783241
1222,0.870442
1223,0.869366
1224,0.666926
1225,0.717678
1226,0.847102
1227,0.828665
1228,0.915338
1229,0.914251
1230,0.670039
1231,0.804605
1232,0.89425
1233,0.871872
1234,0.961364
1235,0.956913
1236,0.719078
1237,0.774411
1238,0.885707
1239,0.87094
1240,0.951141
1241,0.940987
1242,0.710447
1243,0.84457
1244,0.918115
1245,0.69361
1246,0.863941
1247,0.911385
1248,0.323379
1249,0.792305
1250,0.897312
1251,0.141418
1252,0.746851
1253,0.881913
1254,0.138449
1255,0.767208
1256,0.906825
1257,0.354836
1258,0.884982
1259,0.950023
1260,0.517216
1261,0.900717
1262,0.947772
1263,0.574035
1264,0.856196
1265,0.935976
1266,0.395213
1267,0.848971
1268,0.9408
1269,0.194016
1270,0.799408
1271,0.923251
1272,0.209366
1273,0.780789
1274,0.856577
1275,0.49969
1276,0.889482
1277,0.933618
1278,0.466449
1279,0.852409
1280,0.906778
1281,0.733209
1282,0.922901
1283,0.960665
1284,0.705281
1285,0.881984
1286,0.922858
1287,0.466206
1288,0.729684
1289,0.818532
1290,0.760165
1291,0.873047
1292,0.934076
1293,0.751492
1294,0.894556
1295,0.950712
1296,0.343669
1297,0.695082
1298,0.81927
1299,0.686399
1300,0.878403
1301,0.937518
1302,0.781665
1303,0.940411
1304,0.97325
1305,0.737732
1306,0.841185
1307,0.909323
1308,0.641457
1309,0.820817
1310,0.881559
1311,0.667982
1312,0.790469
1313,0.877892
1314,0.455163
1315,0.826749
1316,0.888204
1317,0.518537
1318,0.788253
1319,0.901582
1320,0.678557
1321,0.848476
1322,0.916587
1323,0.373617
1324,0.733606
1325,0.825519
1326,0.401647
1327,0.791548
1328,0.879441
1329,0.652408
1330,0.871889
1331,0.924432
1332,0.627555
1333,0.850355
1334,0.917037
1335,0.772445
1336,0.901201
1337,0.935208
1338,0.510927
1339,0.758801
1340,0.826495
1341,0.537384
1342,0.770325
1343,0.826392
1344,0.591889
1345,0.756441
1346,0.841007
1347,0.780134
1348,0.883494
1349,0.919953
1350,0.710447
1351,0.84457
1352,0.918115
1353,0.69361
1354,0.863941
1355,0.911385
1356,0.323379
1357,0.792305
1358,0.897312
1359,0.141418
1360,0.746851
1361,0.881913
1362,0.138449
1363,0.767208
1364,0.906825
1365,0.354836
1366,0.884982
1367,0.950023
1368,0.517216
1369,0.900717
1370,0.947772
1371,0.574035
1372,0.856196
1373,0.935976
1374,0.395213
1375,0.848971
1376,0.9408
1377,0.590881
1378,0.773506
1379,0.878199
1380,0.284506
1381,0.748382
1382,0.876453
1383,0.364449
1384,0.829943
1385,0.901927
1386,0.327303
1387,0.743221
1388,0.846576
1389,0.379336
1390,0.746374
1391,0.83748
1392,0.347481
1393,0.771796
1394,0.869943
1395,0.464806
1396,0.829527
1397,0.935846
1398,0.571854
1399,0.772797
1400,0.880131
1401,0.438195
1402,0.759116
1403,0.84124
1404,0.762009
1405,0.923726
1406,0.969361
1407,0.829397
1408,0.954605
1409,0.97874
1410,0.271683
1411,0.755068
1412,0.883087
1413,0.255843
1414,0.775684
1415,0.897587
1416,0.528171
1417,0.900494
1418,0.94715
1419,0.29165
1420,0.863413
1421,0.929432
1422,0.762511
1423,0.929778
1424,0.971432
1425,0.648511
1426,0.852519
1427,0.935956
1428,0.360398
1429,0.753739
1430,0.832897
1431,0.144053
1432,0.696998
1433,0.887298
1434,0.134328
1435,0.696972
1436,0.830521
1437,0.270423
1438,0.863083
1439,0.92191
1440,0.387884
1441,0.823639
1442,0.896773
1443,0.529921
1444,0.800356
1445,0.85091
1446,0.358546
1447,0.826266
1448,0.916376
1449,0.39577
1450,0.748498
1451,0.87656
1452,0.616398
1453,0.791585
1454,0.904062
1455,0.217478
1456,0.766462
1457,0.908118
1458,0.300725
