bb_idx,MT_TransHLA,WT_TransHLA
108,0.0271746516227722,
109,0.0271746516227722,
110,0.0271746516227722,
111,0.0271746516227722,
112,0.8007795810699463,
113,0.8007795810699463,
114,0.8007795810699463,
115,0.8007795810699463,
116,0.1352026015520095,
117,0.1352026015520095,
118,0.1352026015520095,
119,0.1352026015520095,
120,0.176785722374916,
121,0.176785722374916,
122,0.176785722374916,
123,0.176785722374916,
124,0.1051401272416114,
125,0.1051401272416114,
126,0.1051401272416114,
127,0.1051401272416114,
128,0.0612229257822036,
129,0.0612229257822036,
130,0.0612229257822036,
131,0.0612229257822036,
132,0.0311746168881654,
133,0.0311746168881654,
134,0.0311746168881654,
135,0.0311746168881654,
136,0.7344651222229004,
137,0.7344651222229004,
138,0.7344651222229004,
139,0.7344651222229004,
140,0.1103868335485458,
141,0.1103868335485458,
142,0.1103868335485458,
143,0.1103868335485458,
144,0.0960540995001792,
145,0.0960540995001792,
146,0.0960540995001792,
147,0.0960540995001792,
148,0.4028104245662689,
149,0.4028104245662689,
150,0.4028104245662689,
151,0.2274676412343979,
152,0.2274676412343979,
153,0.2274676412343979,
154,0.3968537747859955,
155,0.3968537747859955,
156,0.3968537747859955,
157,0.97609281539917,
158,0.97609281539917,
159,0.97609281539917,
160,0.9946364760398864,
161,0.9946364760398864,
162,0.9946364760398864,
163,0.9816094040870668,
164,0.9816094040870668,
165,0.9816094040870668,
166,0.1719012856483459,
167,0.1719012856483459,
168,0.1719012856483459,
169,0.2100385278463363,
170,0.2100385278463363,
171,0.2100385278463363,
172,0.4690128862857818,
173,0.4690128862857818,
174,0.4690128862857818,
175,0.4360999464988708,
176,0.4360999464988708,
177,0.4360999464988708,
178,0.0864894539117813,
179,0.0864894539117813,
180,0.0864894539117813,
181,0.4815095365047455,
182,0.4815095365047455,
183,0.4815095365047455,
184,0.4378918409347534,
185,0.4378918409347534,
186,0.4378918409347534,
187,0.9208427667617798,
188,0.9208427667617798,
189,0.9208427667617798,
190,0.7014365792274475,
191,0.7014365792274475,
192,0.7014365792274475,
193,0.981495201587677,
194,0.981495201587677,
195,0.981495201587677,
196,0.1786097139120102,
197,0.1786097139120102,
198,0.1786097139120102,
199,0.3945533335208893,
200,0.3945533335208893,
201,0.3945533335208893,
202,0.7515095472335815,
203,0.7515095472335815,
204,0.7515095472335815,
205,0.5451573133468628,
206,0.5451573133468628,
207,0.5451573133468628,
208,0.956759512424469,
