bb_idx,MT_DeepNetBim,WT_DeepNetBim
656,0.0274958908557891,
657,1.0,
658,0.920556902885437,
659,0.8810453414916992,
660,1.0,
661,0.0053207874298095,
662,0.0053201019763946,
663,1.0,
664,0.0257717967033386,
665,0.0257716476917266,
666,1.0,
667,0.941145122051239,
668,0.9106398820877076,
669,1.0,
670,0.0949788987636566,
671,0.0949615836143493,
672,1.0,
673,0.9321056008338928,
674,0.8999706506729126,
675,1.0,
676,0.0274959802627563,
677,0.0274958908557891,
678,1.0,
679,0.920556902885437,
680,0.8810453414916992,
681,1.0,
682,0.0053207874298095,
683,0.0053201019763946,
684,1.0,
685,0.0257717967033386,
686,0.0257716476917266,
687,1.0,
688,0.941145122051239,
689,0.9106398820877076,
690,1.0,
691,0.0949788987636566,
692,0.0949615836143493,
693,1.0,
694,0.9321056008338928,
695,0.8999706506729126,
696,1.0,
697,0.9508919715881348,
698,0.92797589302063,
699,1.0,
700,0.0026258528232574,
701,0.0026256442070007,
702,1.0,
703,0.1221072673797607,
704,0.1220873892307281,
705,1.0,
706,0.1631300747394561,
707,0.168611079454422,
708,1.0,
709,0.0496783852577209,
710,0.0496781468391418,
711,1.0,
712,0.0483549237251281,
713,0.0483547151088714,
714,1.0,
715,0.1564200222492218,
716,0.1617191135883331,
717,1.0,
718,0.0718883574008941,
719,0.0574363768100738,
720,1.0,
721,0.4209135472774505,
722,0.838890552520752,
723,0.5080698728561401,
724,0.9636268615722656,
725,1.0,
726,0.004568338394165,
727,0.0044643878936767,
728,0.0045246183872222,
729,0.0044568181037902,
730,1.0,
731,0.5247883200645447,
732,0.8865368366241455,
733,0.6106135845184326,
734,0.964524507522583,
735,1.0,
736,0.0017578601837158,
737,0.0017348229885101,
738,0.001748114824295,
739,0.0017332434654235,
740,1.0,
741,0.4511332213878631,
742,0.8532229661941528,
743,0.5385591387748718,
744,0.9521406888961792,
745,1.0,
746,0.0360279977321624,
747,0.0359911620616912,
748,0.0360133349895477,
749,0.0359880626201629,
750,1.0,
751,0.1239396333694458,
752,0.1213954091072082,
753,0.1230559051036834,
754,0.1210969686508178,
755,1.0,
756,0.1658546030521392,
757,0.1625789403915405,
758,0.1647171080112457,
759,0.162194550037384,
760,1.0,
761,0.0095702409744262,
762,0.0093132853507995,
763,0.0094630718231201,
764,0.0092942714691162,
765,1.0,
766,0.1255810260772705,
767,0.0725379288196563,
768,0.1062146425247192,
769,0.0675972402095794,
770,1.0,
771,0.1637338399887085,
772,0.1602914929389953,
773,0.1625351905822754,
774,0.159889817237854,
775,1.0,
776,0.5233944654464722,
777,0.8859734535217285,
778,0.609283983707428,
779,0.9643326997756958,
780,1.0,
781,0.0411530137062072,
782,0.0405133664608001,
783,0.040897786617279,
784,0.040459007024765,
785,1.0,
786,0.0042541921138763,
787,0.0042527019977569,
788,0.0042535662651062,
789,0.0042526125907897,
790,1.0,
791,0.0442184209823608,
792,0.0441736280918121,
793,0.0442005395889282,
794,0.0441698431968688,
795,1.0,
796,0.0106468200683593,
797,0.0103488564491271,
798,0.0105226337909698,
799,0.0103267431259155,
800,1.0,
801,0.1435714066028595,
802,0.1399494111537933,
803,0.1422659754753112,
804,0.1395550072193145,
805,1.0,
806,0.0742623209953308,
807,0.0587490200996398,
808,0.0681736767292022,
809,0.0573975443840026,
810,1.0,
811,0.5369285941123962,
812,0.8913446664810181,
813,0.622139573097229,
814,0.9660978317260742,
815,1.0,
816,0.1017030179500579,
817,0.0821782052516937,
818,0.0943178832530975,
819,0.0803335011005401,
820,1.0,
821,0.0042824149131774,
822,0.0042808651924133,
823,0.0042817592620849,
824,0.0042807459831237,
825,1.0,
826,0.1249334514141082,
827,0.0907501876354217,
828,0.1120258569717407,
829,0.0875845849514007,
830,1.0,
831,0.1085737347602844,
832,0.0726369321346283,
833,0.0950216054916381,
834,0.0693528652191162,
835,1.0,
