bb_idx,MT_MUNIS,WT_MUNIS
950,0.0089813387021422,
951,0.0034115382004529,
952,0.0081187840551137,
953,0.3651331067085266,
954,0.0101318657398223,
955,0.0033225514926016,
956,0.013155773282051,
957,0.030413007363677,
958,0.0038220628630369,
959,0.0003815851814579,
960,0.0011864714324474,
961,0.4399916231632232,
962,0.0130880791693925,
963,0.0015558341983705,
964,0.0036492422223091,
965,0.1416010409593582,
966,0.258375346660614,
967,0.0013875809963792,
968,0.0014888679143041,
969,0.0128352371975779,
970,0.0034294985234737,
971,0.0004875911399722,
972,0.0016056045424193,
973,0.0494468621909618,
974,0.0096926670521497,
975,0.0039302380755543,
976,0.0063100694678723,
977,0.1437284499406814,
978,0.0297560207545757,
979,0.0054486468434333,
980,0.0226792264729738,
981,0.3793160319328308,
982,0.0153749017044901,
983,0.0030787440482527,
984,0.0770727768540382,
985,0.4394551217556,
986,0.1136477440595626,
987,0.0120249185711145,
988,0.0552825853228569,
989,0.0603901632130146,
990,0.0068525830283761,
991,0.001099225366488,
992,0.008600614964962,
993,0.2791640162467956,
994,0.0765973776578903,
995,0.0063367215916514,
996,0.0292542576789855,
997,0.5079988241195679,
998,0.0445481576025486,
999,0.0168546754866838,
1000,0.0973573476076126,
1001,0.6410185098648071,
1002,0.0206041764467954,
1003,0.0195769183337688,
1004,0.0581313259899616,
1005,0.3118812441825866,
1006,0.0124328332021832,
1007,0.004958274308592,
1008,0.0196404792368412,
1009,0.4971211552619934,
1010,0.0446137823164463,
1011,0.03480014950037,
1012,0.0802630484104156,
1013,0.6814216375350952,
1014,0.2642936706542969,
1015,0.0263020452111959,
1016,0.1130063980817794,
1017,0.0135256377980113,
1018,0.0048599420115351,
1019,0.0004926306428387,
1020,0.1398734301328659,
1021,0.0427191592752933,
1022,0.004277154803276,
1023,0.1088521257042884,
1024,0.0394017212092876,
1025,0.0034497131127864,
1026,0.0475038215517997,
1027,0.114531472325325,
1028,0.0058498834259808,
1029,0.0857087075710296,
1030,0.1165257468819618,
1031,0.0047331103123724,
1032,0.0812892466783523,
1033,0.0270866546779871,
1034,0.0016780191799625,
1035,0.074086382985115,
1036,0.0283507350832223,
1037,0.0020159289706498,
1038,0.0320240035653114,
1039,0.0077419192530214,
1040,0.0002579156425781,
1041,0.0569467060267925,
1042,0.0129614155739545,
1043,0.0015459840651601,
1044,0.0318461284041404,
1045,0.2922041416168213,
1046,0.3149507641792297,
1047,0.1309190541505813,
1048,0.0241111535578966,
1049,0.0036056798417121,
1050,0.0369580388069152,
1051,0.0625053942203521,
1052,0.001485651358962,
1053,0.1398351490497589,
1054,0.9800469279289246,
1055,0.5195572972297668,
