bb_idx,MT_IMPROVE_mean_prediction_rf
1596,0.4591826416642254
1597,0.4880942391836934
1598,0.45226979205158757
1599,0.45373333049663794
1600,0.4544332376530482
1601,0.45786098513275625
1602,0.4578610611730058
1603,0.45566526965891346
1604,0.45750936127029274
1605,0.3575429020180924
1606,0.4077332991175953
1607,0.3571130980844405
1608,0.37678872534988556
1609,0.35241290394384
1610,0.3568553806939291
1611,0.3567142776585968
1612,0.3575476642411005
1613,0.3457294735472223
1614,0.3469909994719593
1615,0.34695704543953665
1616,0.3485135801029948
1617,0.34199322092457934
1618,0.3427592933903493
1619,0.34149860825780737
1620,0.34070342710406115
1621,0.33967985069040735
1622,0.35589541336146346
1623,0.36693449292715014
1624,0.34717982674100956
1625,0.3920608593265147
1626,0.3935750990141605
1627,0.3919046463357393
1628,0.39059461450415534
1629,0.35794124416412754
1630,0.34692501637606293
1631,0.3644628794964788
1632,0.35033332557223645
1633,0.35786964168506563
1634,0.34781430519756096
1635,0.35513767015604225
1636,0.35578796273093627
1637,0.4129604824595271
1638,0.4115456527190675
1639,0.4094662044100292
1640,0.4096509421843417
1641,0.44980508895780175
1642,0.43868936650021917
1643,0.43867768921343303
1644,0.4370060880970749
1645,0.45130472515203535
1646,0.382024539264873
1647,0.3834921308487726
1648,0.4486063336617382
1649,0.3591988122294199
1650,0.3701704532124104
1651,0.3818478328416164
1652,0.3507830229235601
1653,0.3669152337862374
1654,0.3758777792449203
1655,0.3426459058932078
1656,0.36586118875776075
1657,0.3392402131442696
1658,0.347224343819376
1659,0.3468357986582429
1660,0.3463253633193717
1661,0.3408487416543857
1662,0.3409751964093241
1663,0.33938764274607025
1664,0.3409816445685139
1665,0.35829016014340703
1666,0.3624414328809128
1667,0.3644800963738001
1668,0.3583802799213986
1669,0.37355516106108394
1670,0.37356360037319847
1671,0.36977216356710024
1672,0.3700131605459242
1673,0.3451456064827857
1674,0.3466506246875477
1675,0.35497951075937284
1676,0.3442370128898648
1677,0.3691586125014795
1678,0.3647763789899142
1679,0.3667412075765431
1680,0.35944882491601454
1681,0.391704559461307
1682,0.36989016536871555
1683,0.3862875668377971
1684,0.3843265340820737
1685,0.4505490093001188
1686,0.45315506208765105
1687,0.44986100681487146
1688,0.45070369635816904
1689,0.35833112321034205
1690,0.36142310814132295
1691,0.35812434528723236
1692,0.3583842860116536
1693,0.3452493649232181
1694,0.3772358376785377
1695,0.3452389658201473
1696,0.3525991973087795
1697,0.35624922418396476
1698,0.35280446442476954
1699,0.34148956213560167
1700,0.36249705922776965
1701,0.35310617284367707
1702,0.3560273850591615
1703,0.3559646517406399
1704,0.36365389138230303
1705,0.3907402512638861
1706,0.3895226469597993
1707,0.3829073245341904
1708,0.38398749235750296
1709,0.38227919773296815
1710,0.39946533347212054
1711,0.38832347124402083
1712,0.3861368813204237
1713,0.37115222572563833
1714,0.3715152083933876
1715,0.37031569392631397
1716,0.37115222572563833
1717,0.3700890279389778
1718,0.3700890279389778
1719,0.3700890279389778
1720,0.3700890279389778
1721,0.3939723839096203
1722,0.3797973276235008
1723,0.3725986773396194
1724,0.39207942129669904
1725,0.3762110178908733
1726,0.37968540893141506
1727,0.37632283587962206
1728,0.3763480400724867
1729,0.35795509304893025
1730,0.36763295226469334
1731,0.35779169658391374
1732,0.3803456799839148
1733,0.3614918657074556
1734,0.3649836790523182
1735,0.42526770920360735
1736,0.3675125114267218
1737,0.36230607405458054
1738,0.3630343325013405
1739,0.35958737453805467
1740,0.38105742934106845
1741,0.37584971463175576
1742,0.381339039007451
1743,0.3819289943651729
1744,0.4085991877133088
1745,0.38023268804402954
1746,0.3828944727847565
1747,0.3802208764151316
1748,0.389009812294971
2061,0.37192987151110113
2062,0.3684891901467601
2063,0.36315202305503297
2064,0.3690453189822992
2065,0.3832610282780421
2066,0.3867876387838953
2067,0.3867876387838953
2068,0.3832610282780421
2069,0.3745382626064305
2070,0.38169669745638524
2071,0.3649832234468667
2072,0.3649832234468667
2073,0.37114826846040916
2074,0.37114826846040916
2075,0.37114430958579897
2076,0.3706631603317454
2077,0.40028951197881313
2078,0.35173773489914434
2079,0.40028951197881313
2080,0.40028951197881313
2081,0.34490920622504706
2082,0.3523981158120409
2083,0.3464964560066578
2084,0.3426617760754267
2085,0.33775099763643235
2086,0.33542521776026557
2087,0.3367140547239244
2088,0.3365537689310142
2089,0.32317071051606644
2090,0.3224532762664287
2091,0.32266829863430974
2092,0.3237458281703099
2093,0.32930531361322724
2094,0.3221408781443592
2095,0.32189326196015366
2096,0.3221408781443592
2097,0.3276245790861684
2098,0.328545710692139
2099,0.32837536958648295
2100,0.3278128327760613
2101,0.3428498418370368
2102,0.34228454590906754
2103,0.3385460595085296
2104,0.34228454590906754
2105,0.3393282776650597
2106,0.33883683968814343
2107,0.3401629355689243
2108,0.33957397330399225
2109,0.36195440696359704
2110,0.34720234264409794
2111,0.35929150486870853
2112,0.3601411179011582
2113,0.37815995243662737
2114,0.37815995243662737
2115,0.3885946337810994
2116,0.37605994011679733
2117,0.3775029482212659
2118,0.3806873616628228
2119,0.3813278736937507
2120,0.3806873616628228
2121,0.39460803397442523
2122,0.3959160444663911
2123,0.3959160444663911
2124,0.3959160444663911
2125,0.36796308571095193
2126,0.3707029679504098
2127,0.3648816340642843
2128,0.36795088366487916
2129,0.45747390374088565
2130,0.3723183217035063
2131,0.36710484482151345
2132,0.3657184217163797
2133,0.35832826573892784
2134,0.3515470412727195
2135,0.34376606007823496
2136,0.3526544495012181
2137,0.3884272367003878
2138,0.3978827685457456
2139,0.398565866366468
2140,0.4042952828093858
2141,0.3488855729556402
2142,0.34900742455833056
2143,0.3475999658862616
2144,0.34888061022980665
2145,0.3330971199075877
2146,0.3349638486482148
2147,0.33006427481172973
2148,0.3290127469850137
2149,0.33540971342816267
2150,0.33561048343325284
2151,0.3351326972387011
2152,0.3310971836957656
2153,0.32113876918378775
2154,0.3200118603736503
2155,0.3191080535666736
2156,0.3246169876214736
2157,0.32662613767823695
2158,0.32662613767823695
2159,0.32662613767823695
2160,0.3251919912140319
2161,0.33582240847996336
2162,0.33294633376995275
2163,0.33365643367985565
2164,0.33524476287171284
2165,0.3479784912930589
2166,0.34724916883807266
2167,0.34801606361813947
2168,0.34483204242696824
2169,0.33643665002486844
2170,0.3377247927912133
2171,0.3359622206522701
2172,0.3418661119492474
2173,0.3675314909142049
2174,0.38238117826775814
2175,0.36706068879961334
2176,0.3658554704545125
2177,0.38608096771917
2178,0.3751438723992485
2179,0.373934884130083
2180,0.3751450608050456
2181,0.3724231350444076
2182,0.36541009087977044
2183,0.36904812530441744
2184,0.3649745077725935
2185,0.3391717424554997
2186,0.3539779302298564
2187,0.35627497615919224
2188,0.35293027637113095
2189,0.3661696578633145
2190,0.3541605442006976
2191,0.34607860366625587
2192,0.3534253575364815
2193,0.35573436857166213
2194,0.3940154136034432
2195,0.36749709462829194
2196,0.3700319263780406
2197,0.3534062134375452
2198,0.3589041303249961
2199,0.3580920779685638
2200,0.3592423489942701
2201,0.33436696686736356
2202,0.33413785241840743
2203,0.33188563740091964
2204,0.3344889376231098
2205,0.32270187497997027
2206,0.3224427074241309
2207,0.3230849809536483
2208,0.32531498960697663
2209,0.3252861284477923
2210,0.32452825476365044
2211,0.3236018448624659
2212,0.32606852853452445
2213,0.31761753051403546
2214,0.3170322437200735
2215,0.3167207993617244
2216,0.3173602220369929
2217,0.3261053743958305
2218,0.32611626268145516
2219,0.3261053743958305
2220,0.3245823927275553
2221,0.3305777873359491
2222,0.3319877361261249
2223,0.3270842994249008
2224,0.33092521968841926
2225,0.3404196905592629
2226,0.34097289374317563
2227,0.337930457659943
2228,0.3392144788866779
2229,0.33540277952110553
2230,0.308851966523369
2231,0.3419340818265272
2232,0.337229428905802
2233,0.3535705241845433
2234,0.35990661397378043
2235,0.3501788434857911
2236,0.35007395436711397
2237,0.363747347525439
2238,0.36058928343442703
2239,0.35180740129825405
2240,0.35460123825739875
2241,0.3457913852177541
2242,0.3433663787786696
2243,0.34147674254673943
2244,0.3454182350686801
2245,0.3306232583560818
2246,0.3537915064260188
2247,0.3512476674271158
2248,0.3519557267230008
2249,0.37187111788399696
2250,0.35090833505310826
2251,0.3441512287085117
2252,0.34906025522045236
2253,0.3365925284368837
2254,0.3367050027024131
2255,0.3355844595608558
2256,0.3416590778110907
2257,0.3206472912517895
2258,0.31994850418299936
2259,0.3251278745337315
2260,0.3254537134979527
2261,0.3163492949838572
2262,0.32135821356050237
2263,0.31488401484714856
2264,0.33651599297142687
2265,0.3147754678633857
2266,0.3147754678633857
2267,0.3145114620548429
2268,0.31353236309007626
2269,0.3333870484066877
2270,0.32959512062352864
2271,0.33237441800886075
2272,0.33030506235904467
2273,0.3303973193564739
2274,0.3303973193564739
2275,0.3310325747577219
2276,0.3303937899185898
2277,0.34146758969569124
2278,0.3367719377653599
2279,0.33762287249808365
2280,0.3412691035664145
2281,0.3491647977589346
2282,0.3349774484784011
2283,0.3479462934730178
2284,0.3510572878311036
2285,0.33145199598285147
2286,0.3297614974880796
2287,0.3334450030504856
2288,0.33485553560367703
2289,0.3568962819744478
2290,0.3527857661413164
2291,0.35325118841996284
2292,0.3551008773369708
2293,0.34923583668290004
2294,0.3531990048950928
2295,0.3540581619961059
2296,0.35700950101244866
2297,0.3598614348500837
2298,0.3488788693558841
2299,0.34832841836821277
2300,0.34837869371881325
2301,0.3459853122168472
2302,0.3455703290817228
2303,0.34032770895561837
2304,0.34682756452296426
2305,0.3389153159693715
2306,0.3410891107194304
2307,0.34105261248178764
2308,0.34110869185757137
2309,0.32603196221098923
2310,0.32603196221098923
2311,0.3257670099549488
2312,0.3413408135312319
2313,0.32432379173047143
2314,0.32251291768743284
2315,0.32415091398702806
2316,0.32432379173047143
2317,0.33285172763301507
2318,0.33285172763301507
2319,0.3388524333933935
2320,0.33285172763301507
2321,0.3384227592276482
2322,0.3384227592276482
2323,0.3381949837119004
2324,0.33889259811735456
2325,0.345782133105372
2326,0.34479962762540656
2327,0.34476465261121503
2328,0.34479962762540656
2329,0.35433571028968375
2330,0.3449096690370705
2331,0.3537460909983077
2332,0.35337332175025515
2333,0.35218359832209867
2334,0.35915201029756716
2335,0.3509877271280734
2336,0.3590881068458787
2337,0.34621509949626594
2338,0.3461323016370926
2339,0.346213355490418
2340,0.347353781082877
2425,0.4101752303946937
2426,0.4128530412686516
2427,0.41173575446251176
2428,0.4128530412686516
2429,0.4137451036767225
2430,0.4137451036767225
2431,0.4152131546237931
2432,0.4137451036767225
2433,0.41536061970722116
2434,0.41536061970722116
2435,0.41114571566405134
2436,0.41114571566405134
2437,0.3830107898238561
2438,0.3864631638498874
2439,0.3998157664049109
2440,0.3864499229984218
2441,0.38870643777504515
2442,0.3880159515480349
2443,0.3889553101179568
2444,0.38959737109543335
2445,0.39184358393526475
2446,0.3956171773214974
2447,0.39793584636745766
2448,0.3951625976771258
2449,0.3576374503929989
2450,0.3579140598139664
2451,0.3544873631102271
2452,0.35761132881947955
2453,0.3780484193330176
2454,0.3695867566941673
2455,0.3666378053124022
2456,0.37917890238196106
2457,0.3653568944349336
2458,0.36635089270056
2459,0.3653568944349336
2460,0.3653568944349336
2461,0.3363948480450255
2462,0.34669891576556805
2463,0.33563269899822107
2464,0.3430776132695223
2465,0.3596283631439328
2466,0.36711560662467024
2467,0.3591152502566671
2468,0.3654379331327119
2469,0.36901494209551833
2470,0.3738874642932409
2471,0.36901494209551833
2472,0.3612099682686475
2473,0.36201892113050443
2474,0.36201892113050443
2475,0.36201892113050443
2476,0.3636284150395034
2477,0.35928264160772394
2478,0.36299054418070215
2479,0.36299054418070215
2480,0.36299054418070215
2481,0.41976427875497346
2482,0.4169981903355235
2483,0.4175707819471385
2484,0.4138130034667271
2485,0.4067360549728093
2486,0.4094556236177077
2487,0.4083991219313809
2488,0.42737113786986736
2489,0.4204811683428627
2490,0.45065933410356507
2491,0.4233479915102197
2492,0.4244929683071019
2493,0.38453961377330004
2494,0.38017380359111685
2495,0.38158764673331136
2496,0.3807936430733781
2497,0.4107029491743985
2498,0.39921386383872415
2499,0.398832539409014
2500,0.398046976856696
2501,0.39410586367192746
2502,0.39678944385057113
2503,0.3936921201775857
2504,0.39683472147577564
2505,0.36484339039195157
2506,0.35812408926457906
2507,0.3653400749524177
2508,0.388841245973185
2509,0.45998196142755343
2510,0.473782473563482
2511,0.4572688444617478
2512,0.45758850774551946
2513,0.35425641195338603
2514,0.3594213199329589
2515,0.35778195500694887
2516,0.3596093532568582
2517,0.32437398756153996
2518,0.3489165473646443
2519,0.33519400875943106
2520,0.33773531583076627
2521,0.3698513085401142
2522,0.37038817593737955
2523,0.3609418718361745
2524,0.351519941503115
2525,0.38582195194858104
2526,0.3858061008696719
2527,0.3858061008696719
2528,0.38580478654673434
2529,0.3606313130352139
2530,0.360369014958688
2531,0.35991128599311994
2532,0.3606435625568024
2533,0.38648762502502865
2534,0.3887348275090811
2535,0.3897869338808676
2536,0.3850907191975991
2537,0.37966051813611595
2538,0.38900359785776595
2539,0.3826653049474226
2540,0.3833219845293436
2541,0.39654747593862805
2542,0.39929877693753246
2543,0.39493611491999847
2544,0.4145494928234429
2545,0.37706574139546734
2546,0.3816195598807459
2547,0.3804612686305496
2548,0.38290214927936844
2549,0.41219460075257286
2550,0.4110758434282598
2551,0.4113039226658916
2552,0.4115681024085779
2553,0.38717565704142654
2554,0.3807896161513271
2555,0.3846387882949584
2556,0.3746787317360618
2557,0.3539552752007703
2558,0.35560611306939427
2559,0.3535781903953772
2560,0.3508901021550857
2561,0.34794216483784074
2562,0.35648044217227326
2563,0.34530287500229984
2564,0.32777011500312153
2565,0.32315335025769415
2566,0.3351885417535123
2567,0.3267932659001615
2568,0.3314593176707016
2569,0.3403695212889654
2570,0.3522130621873474
2571,0.3342063839497819
2572,0.34480802976124186
2573,0.3771488567652014
2574,0.374494293829901
2575,0.36897263667867886
2576,0.36952885975818894
2577,0.36378441427464275
2578,0.36380167574035116
2579,0.3705216844095879
2580,0.3587810032955146
2581,0.389489830690386
2582,0.3918201847622019
2583,0.39522318344368607
2584,0.39045956110222446
2585,0.3924609608230222
2586,0.3975110452662044
2587,0.38639511167219326
2588,0.38791828194981637
2589,0.4213405479336586
2590,0.39056191933211076
2591,0.4269120476182094
2592,0.4038575729202445
2593,0.38035517737753116
2594,0.3856337185240918
2595,0.40566131566746017
2596,0.40519921334225567
2597,0.393895533428274
2598,0.4112773058314091
2599,0.3915033601289249
2600,0.39057763596688627
2601,0.3746155045421805
2602,0.37764903539150246
2603,0.3763706929352918
2604,0.37171859793366313
2605,0.3400596899123022
2606,0.3405931178161129
2607,0.339003529011993
2608,0.33235419466340177
2609,0.31896464716254064
2610,0.32767756995177966
2611,0.32510505570264236
2612,0.3522888305381181
2613,0.334657671011264
2614,0.3417667014868833
2615,0.34283867147592045
2616,0.3378942760255509
2617,0.3559519164045971
2618,0.36466824211917037
2619,0.34879653505718056
2620,0.3511955796189733
2621,0.38097269923319316
2622,0.3779895032246728
2623,0.3789882190828691
2624,0.3779895032246728
2625,0.3845765103502573
2626,0.3919351228966975
2627,0.37172975084505716
2628,0.3871784425895776
2629,0.41210509822778274
2630,0.41265604181897625
2631,0.4124215294114455
2632,0.41207930678857335
2633,0.4150581437841832
2634,0.38734562475499124
2635,0.4159839636995339
2636,0.41543216839756836
2637,0.3852342072916236
2638,0.3864399735485231
2639,0.38459244151753175
2640,0.4051995548732713
2641,0.4077620851289897
2642,0.40961261248909275
2643,0.4179925015797914
2644,0.3826006293325682
2645,0.3630776682006451
2646,0.4627715993219457
2647,0.36343742867440637
2648,0.3630483817516186
2649,0.32715881529898333
2650,0.3309418316261653
2651,0.3335982460758983
2652,0.3292089384458119
2653,0.3345488015219373
2654,0.3321177229263364
2655,0.33300408422662964
2656,0.3330927593987608
2657,0.34966072096590456
2658,0.3601393114460848
2659,0.3515965125594831
2660,0.3594344818262617
2661,0.3516042296567049
2662,0.3582219444425897
2663,0.3492545995871173
2664,0.3507684784037329
2733,0.3715513766593966
2734,0.3715513766593966
2735,0.3715513766593966
2736,0.3715513766593966
2737,0.3715456972460517
2738,0.3920501991899989
2739,0.3715456972460517
2740,0.3715456972460517
2741,0.42876855060602237
2742,0.38701007169169366
2743,0.38701007169169366
2744,0.38701007169169366
2745,0.362203996430371
2746,0.36956636940243615
2747,0.3622017823048726
2748,0.3622017823048726
2749,0.3507139393442933
2750,0.3480650361329803
2751,0.3490068192615551
2752,0.35322998957755136
2753,0.34060450516030233
2754,0.3435347988462663
2755,0.34287217963084504
2756,0.3437764561568259
2757,0.3407567387601472
2758,0.34167767656814074
2759,0.34500026456652055
2760,0.34503037158298544
2761,0.3529176516363096
2762,0.34977099340023876
2763,0.34822846902309845
2764,0.35321573377298376
2765,0.35813420815522345
2766,0.36600540173541296
2767,0.3575432027596862
2768,0.3589540809872773
2769,0.4168102753838183
2770,0.4151337978066321
2771,0.41543347537777775
2772,0.4191702056748139
2773,0.4430362285498449
2774,0.4337838280812317
2775,0.43817115589279976
2776,0.45775673680901063
2777,0.4822339161671838
2778,0.4824907688456621
2779,0.48655940404980147
2780,0.4835119380525443
2781,0.4422645707132779
2782,0.47959418351223304
2783,0.4943364653092063
2784,0.47959418351223304
2785,0.3861841211747903
2786,0.3866578720394889
2787,0.3866578720394889
2788,0.3861841211747903
2789,0.36111395178587197
2790,0.36204234620448544
2791,0.37234925753202364
2792,0.36361962097680217
2793,0.41487133590524417
2794,0.41257674070054273
2795,0.4157424598800053
2796,0.41464349106940795
2797,0.3572273683303677
2798,0.3546351603668344
2799,0.3584848257358544
2800,0.3584848257358544
2801,0.3664603262183944
2802,0.3463765104854516
2803,0.3454507511336752
2804,0.34521523906204904
2805,0.3322686707287496
2806,0.3318915454310531
2807,0.3299535583785521
2808,0.3345547240302537
2809,0.3396384179798924
2810,0.3430397977868197
2811,0.3427538345154427
2812,0.3453026415619632
2813,0.3354564558253248
2814,0.3408113240946139
2815,0.33963409833928904
2816,0.34136070507492733
2817,0.33845303204770955
2818,0.3467625237275599
2819,0.3497210266258405
2820,0.35652041927333517
2821,0.40821205693101925
2822,0.4069599024581326
2823,0.40943126263310237
2824,0.40417307407040204
2825,0.4232648704736059
2826,0.5448990975366774
2827,0.42026023632170395
2828,0.4211612167856093
2829,0.482612366630583
2830,0.4831918310587854
2831,0.4811653236555216
2832,0.48898098568900694
2833,0.48926902054736476
2834,0.48240122673726377
2835,0.4827120638836021
2836,0.48305771113243584
2837,0.43602106352581005
2838,0.4369752239612451
2839,0.43583771348239503
2840,0.4395171951419827
2841,0.36399484625194795
2842,0.35530767225629833
2843,0.3607530586804845
2844,0.351230904162323
2845,0.34960994229454
2846,0.3556314633153082
2847,0.349811279137321
2848,0.35062313950990903
2849,0.3569136202755191
2850,0.3417074862742298
2851,0.34335502222737
2852,0.3430723465334828
2853,0.33763970527576803
2854,0.34148285403298334
2855,0.3393698134594037
2856,0.339060171199285
2857,0.33107433817944365
2858,0.33068575073814055
2859,0.3322972894703572
2860,0.33431332512823386
2861,0.33226258811097437
2862,0.3356462524688596
2863,0.33360320249596565
2864,0.3340034516276721
2865,0.3293823790819412
2866,0.33399341620774337
2867,0.32649911122332376
2868,0.34564597628043076
2869,0.3480971131543894
2870,0.3430783575199409
2871,0.34998547171260336
2872,0.3434186581381157
2873,0.4072097208661799
2874,0.3849158436728032
2875,0.36379837583436314
2876,0.40630768325898414
2877,0.4112350563495328
2878,0.4098631541171687
2879,0.40615526778967465
2880,0.4083060587882647
2881,0.448933777167788
2882,0.4527561951009694
2883,0.4523156778338501
2884,0.4585827566727712
2885,0.3909799215249371
2886,0.39457254831206495
2887,0.42898458930545835
2888,0.3955841607096763
2889,0.367048094978229
2890,0.3686216856738467
2891,0.35366340481557995
2892,0.36093825897391113
2893,0.4389263566330409
2894,0.34605680949896495
2895,0.3451907823624557
2896,0.34861989818275907
2897,0.3369208390231095
2898,0.3305832586269644
2899,0.33171938975786114
2900,0.3369230176514987
2901,0.34197805647357693
2902,0.344562567117194
2903,0.3455064367699915
2904,0.3468496247348268
2905,0.33992698158414775
2906,0.33916166459759073
2907,0.33920180076922246
2908,0.3425054923604941
2909,0.34876183556330814
2910,0.34147395441782713
2911,0.3437745956881836
2912,0.35335775750387743
2913,0.3347757666270347
2914,0.4016357292048574
2915,0.34144461255144753
2916,0.3477759504543402
2917,0.3570277367931423
2918,0.35274084433808023
2919,0.3572060666352259
2920,0.36584137902128083
2921,0.43298546428784174
2922,0.35981604405263623
2923,0.3608893432509334
2924,0.40393433313078464
2925,0.40994360428764975
2926,0.42336224596390587
2927,0.4076915422386693
2928,0.4371056187537595
2929,0.42229018047242617
2930,0.4256317013641933
2931,0.42575981784518363
2932,0.42866544738199897
2933,0.3744284328890689
2934,0.3542959113765423
2935,0.34381302319118934
2936,0.3440632395609624
2937,0.3306496705947472
2938,0.3319747384825312
2939,0.3306464921396675
2940,0.3290457752607618
2941,0.3358743288436178
2942,0.33912674940847887
2943,0.3366036387847592
2944,0.3358743288436178
2945,0.34801988437651615
2946,0.347878286248901
2947,0.3476107501300641
2948,0.34750551309470323
2949,0.3473582755349789
2950,0.3453656087622211
2951,0.3376120215177112
2952,0.3488547997123829
2953,0.34933188142297456
2954,0.4108844759454315
2955,0.3481770585464997
2956,0.4114565002487371
2957,0.3541655346844689
2958,0.3535669937350658
2959,0.3536129179808076
2960,0.3553065438738894
2961,0.38762174489045864
2962,0.3718555636241743
2963,0.3878382717364654
2964,0.36523678034558493
2965,0.3538870134179749
2966,0.4237872163652012
2967,0.35431523412519367
2968,0.41883158932818415
2969,0.3659589656211676
2970,0.36513997617704347
2971,0.3506519915993872
2972,0.36677289079692754
3041,0.39545177030400613
3042,0.37534983075333883
3043,0.39545177030400613
3044,0.3740788347880758
3045,0.3784592905854388
3046,0.3784592905854388
3047,0.37302514068429427
3048,0.37302514068429427
3049,0.37302514068429427
3050,0.3717766997242206
3051,0.36906291193903906
3052,0.3681582586254179
3053,0.36268415836811563
3054,0.33870533136640757
3055,0.36268415836811563
3056,0.35113093415162744
3057,0.35113093415162744
3058,0.35113093415162744
3059,0.3591192216833854
3060,0.3590627303508451
3061,0.3590627303508451
3062,0.3686259736419759
3063,0.37947849358732355
3064,0.37305714731975403
3065,0.35385203553096606
3066,0.35411005637192094
3067,0.3538475916470064
3068,0.33932619758559623
3069,0.3386047911785925
3070,0.33744087593471445
3071,0.34189353501929765
3072,0.34978895776239466
3073,0.3502520103012645
3074,0.3527788984801534
3075,0.3522874713661054
3076,0.3514775926014737
3077,0.35318146899612496
3078,0.33306839436366553
3079,0.332609146826378
3080,0.36314989099139094
3081,0.37374852215065957
3082,0.3631305203457823
3083,0.3691521550498973
3084,0.36422729589617636
3085,0.36529121569731493
3086,0.37007664485033476
3087,0.38818644447184764
3088,0.3660574567535699
3089,0.35640305856481846
3090,0.3587495945365954
3091,0.3566367048374612
3092,0.34990523660516426
3093,0.393497823522493
3094,0.3551330663938433
3095,0.3552315529220903
3096,0.35524541464129894
3097,0.35523699979185813
3098,0.36298421668844216
3099,0.3631378126404703
3100,0.358593571857332
3101,0.36746721451995557
3102,0.36671073208962945
3103,0.3646482343611153
3104,0.3447231180394788
3105,0.34567230370059365
3106,0.3438492727428105
3107,0.42185220423781267
3108,0.3365642030883598
3109,0.3544168519888805
3110,0.35740587133119317
3111,0.38333728543272627
3112,0.35769440380235007
3113,0.4314370120958614
3114,0.4288353122920013
3115,0.4356608544757784
3116,0.3434024713530337
3117,0.34698546847408374
3118,0.34602311255345414
3119,0.36899594492651466
3120,0.36440823795639343
3121,0.3642322678487372
3122,0.36698056951286884
3123,0.3668962057580294
3124,0.36688162958492404
3125,0.34988129023190523
3126,0.35970790965250016
3127,0.35285706900269
3128,0.3566744579632363
3129,0.3522476733224662
3130,0.35628816827895937
3131,0.3574850671245244
3132,0.3607248146548271
3133,0.36281763100354836
3134,0.35313273931165884
3135,0.35862030069710815
3136,0.36537746369113255
3137,0.35016666641864436
3138,0.35113289288988325
3139,0.3485998131739247
3140,0.3177005601691482
3141,0.3422473128619595
3142,0.33981251588395217
3143,0.33577786854761554
3144,0.3252341895849561
3145,0.33595005141641615
3146,0.3603660681784358
3147,0.3461076408127922
3148,0.34578078329281675
3149,0.3469751068248793
3150,0.3278681042331839
3151,0.3420340496309064
3152,0.3679733678954114
3153,0.36656809216643765
3154,0.36440492467169705
3155,0.3521905158510725
3156,0.36213028935930086
3157,0.3542147310187879
3158,0.35621067703157305
3159,0.3575025006089663
3160,0.35749575850374643
3161,0.36150947362514424
3162,0.425663017858921
3163,0.36625590773861333
3164,0.3520243047123904
3165,0.3520031026155398
3166,0.3470115328491504
3167,0.34641343119980766
3168,0.3456727645792774
3169,0.3464113028448293
3170,0.35105439035206587
3171,0.3535592781295737
3172,0.3545746928769113
3173,0.3397008286042561
3174,0.35952726534698937
3175,0.3458178623916012
3176,0.332267108327089
3177,0.34115397906478473
3178,0.40399202687147334
3179,0.36634326061625394
3180,0.36483400200195665
3181,0.36483251311306775
3182,0.36685922824897077
3183,0.36122564780888056
3184,0.3732182706388872
3185,0.37287162858691425
3186,0.37984459156431505
3187,0.3751382856445114
3188,0.3754205595031127
3189,0.3891660361574245
3190,0.38264423455341706
3191,0.3656565718198263
3192,0.36343930795738866
3193,0.36806047104977335
3194,0.3525835258963494
3195,0.35022927544004195
3196,0.35022927544004195
3197,0.35634372396571307
3198,0.36283207171399745
3199,0.36356917773234027
3200,0.37394266624166955
3201,0.3736608153191772
3202,0.37399347504978253
3203,0.34498068847976004
3204,0.36553733890246576
3205,0.3655972746660786
3251,0.3649744515090091
3252,0.3649744515090091
3253,0.36985076276579393
3254,0.382892563547872
3255,0.4285519918772801
3256,0.42694208859178273
3257,0.4738616112335974
3258,0.4738616112335974
3259,0.4738616112335974
3260,0.37899860288692033
3261,0.3818704134233528
3262,0.3818704134233528
3263,0.37361022942154587
3264,0.37651629299582595
3265,0.37651629299582595
3266,0.3975180871933148
3267,0.36079759000400713
3268,0.36079759000400713
3269,0.36073081823921715
3270,0.3607302487476918
3271,0.3607302487476918
3272,0.37774508861104084
3273,0.37774508861104084
3274,0.3651091435901383
3275,0.41896616502523293
3276,0.41896616502523293
3277,0.41896616502523293
3278,0.40604569020154885
3279,0.40618608703935954
3280,0.41081080430083894
3281,0.44313124053831315
3282,0.48297851613045284
3283,0.422782705748509
3284,0.5484304741830452
3285,0.5634669713312199
3286,0.5799278906129036
3287,0.6043106362453802
3288,0.5985964587795538
3289,0.6035840140196203
3290,0.641329880791593
3291,0.6306480481046441
3292,0.6326537504469579
3293,0.6302810629973686
3294,0.6325838562504283
3295,0.6413688163787024
3296,0.5583947465745307
3297,0.5590533677644633
3298,0.6300323010697437
3299,0.5418330604144145
3300,0.5293165084617173
3301,0.532299518256652
3302,0.5121806633465277
3303,0.5141311774713301
3304,0.5160695519212523
3305,0.4929183712517551
3306,0.39807701305276316
3307,0.40205825371369724
3308,0.4095195072675935
3309,0.40788131052728954
3310,0.40951806111374733
3311,0.37852380964960874
3312,0.37649367641500814
3313,0.37596000123819684
3314,0.457186787128233
3315,0.4558479915249154
3316,0.4589848588496892
3317,0.42186783069120926
3318,0.42047532827240897
3319,0.4169339891600471
3320,0.3673831823404461
3321,0.36603856233316784
3322,0.36451997897905597
3323,0.38987605164728506
3324,0.393797670991839
3325,0.38914761004173326
3326,0.3525504220133907
3327,0.35643164426320817
3328,0.3547218527487433
3329,0.36222452857902643
3330,0.4396904393874802
3331,0.3713504054647683
3332,0.4109393248487844
3333,0.40885802126259685
3334,0.40886297514950865
3335,0.41415091452710084
3336,0.4334766965398229
3337,0.49068581342146994
3338,0.5589090449176664
3339,0.42549990204988897
3340,0.4420647765265988
