bb_idx,MT_TSCAPE
1954,0.368253
1955,0.600942
1956,0.147930
1957,0.051027
1958,0.236057
1959,0.297443
1960,0.070122
1961,0.040270
1962,0.307781
1963,0.352971
1964,0.056848
1965,0.024478
1966,0.170009
1967,0.204757
1968,0.049509
1969,0.049055
1970,0.290925
1971,0.318365
1972,0.068281
1973,0.035681
1974,0.202928
1975,0.289120
1976,0.042476
1977,0.078166
1978,0.268589
1979,0.312833
1980,0.074258
1981,0.040815
1982,0.259199
1983,0.276552
1984,0.068394
1985,0.056779
1986,0.364775
1987,0.354060
1988,0.069288
1989,0.136839
1990,0.401175
1991,0.616621
1992,0.147157
1993,0.047714
1994,0.233262
1995,0.274222
1996,0.058281
1997,0.043321
1998,0.317562
1999,0.364583
2000,0.059975
2001,0.026313
2002,0.194043
2003,0.247729
2004,0.051140
2005,0.052023
2006,0.319480
2007,0.328122
2008,0.087284
2009,0.065062
2010,0.267428
2011,0.292976
2012,0.071620
2013,0.040400
2014,0.262201
2015,0.284835
2016,0.070253
2017,0.060144
2018,0.353274
2019,0.338427
2020,0.072069
2021,0.114642
2022,0.392391
2023,0.602052
2024,0.139482
2025,0.043994
2026,0.225616
2027,0.279889
2028,0.064928
2029,0.042336
2030,0.312976
2031,0.354456
2032,0.062727
2033,0.022496
2034,0.168480
2035,0.176706
2036,0.045631
2037,0.059295
2038,0.269177
2039,0.251632
2040,0.072518
2041,0.035148
2042,0.257406
2043,0.304991
2044,0.068073
2045,0.050355
2046,0.334373
2047,0.302222
2048,0.063099
2049,0.120457
2050,0.417118
2051,0.603338
2052,0.141258
2053,0.047593
2054,0.251299
2055,0.274360
2056,0.061850
2057,0.039402
2058,0.302192
2059,0.355554
2060,0.067723
2061,0.030782
2062,0.125603
2063,0.191064
2064,0.031213
2065,0.035462
2066,0.224362
2067,0.281110
2068,0.039218
2069,0.046579
2070,0.288114
2071,0.314211
2072,0.054814
2073,0.030750
2074,0.178286
2075,0.171999
2076,0.035835
2077,0.034326
2078,0.235085
2079,0.252431
2080,0.039305
2081,0.094308
2082,0.428862
2083,0.543684
2084,0.107236
2085,0.035494
2086,0.208377
2087,0.245133
2088,0.040861
2089,0.034534
2090,0.307430
2091,0.376722
2092,0.050638
2093,0.091406
2094,0.347790
2095,0.522177
2096,0.105481
2097,0.043894
2098,0.326790
2099,0.366185
2100,0.066018
2101,0.098093
2102,0.338179
2103,0.533863
2104,0.097429
2105,0.042179
2106,0.213193
2107,0.287055
2108,0.050207
2109,0.045405
2110,0.351270
2111,0.354883
2112,0.067233
2113,0.050075
2114,0.240983
2115,0.326924
2116,0.050111
2117,0.098894
2118,0.445054
2119,0.511351
2120,0.114075
2121,0.085316
2122,0.444372
2123,0.465033
2124,0.086278
2125,0.023906
2126,0.115553
2127,0.168706
2128,0.027683
2129,0.049179
2130,0.278003
2131,0.305744
2132,0.045716
2133,0.064120
2134,0.333441
2135,0.381706
2136,0.081289
2137,0.034242
2138,0.200320
2139,0.199369
2140,0.042801
2141,0.029975
